PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Rudy Gobert,rudy gobert,MIN,1.5,30,blk,MIN,MIN,1,top,Rudy Gobert,27,4,8,-0.26310733591022967,-0.20833333333333337,0.3945965492840493,-0.6284891420343508,0.2734296489642483,0.75,0.5,0.6029298826173827,True,False,Rudy Gobert,MIN,SAS,blk,0.5,OVER,OVER,1.298305084745763,0.55,C,10,Above Avg,0.6,1.0,rudy gobert,True,False
Naz Reid,naz reid,MIN,1.09375,32,blk,MIN,MIN,2,top,Naz Reid,29,4,8,-0.056862054301991684,-0.3847261126672891,0.4500679875679876,-0.21827288380191193,0.32284736787604634,0.375,0.0,0.8347941002352768,False,True,,,,,,,,,,,,,,,,False,False
Jaden McDaniels,jaden mcdaniels,MIN,1.0909090909090908,33,blk,MIN,MIN,3,top,Jaden McDaniels,30,4,8,-0.03296024867955156,0.3513655462184875,-0.8209021302771303,0.2318304109420303,-0.14358997406632518,0.0,0.75,-1.172267676495618,False,False,Jaden McDaniels,MIN,SAS,blk,0.5,OVER,OVER,1.265254237288135,0.5,C,10,Above Avg,1.0,1.0,jaden mcdaniels,True,False
Joan Beringer,joan beringer,MIN,0.0,19,fg3m,MIN,MIN,1,bottom,Joan Beringer,16,3,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Rudy Gobert,rudy gobert,MIN,0.0,30,fg3m,MIN,MIN,2,bottom,Rudy Gobert,27,4,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,0.1111111111111111,9,fg3m,MIN,MIN,3,bottom,Johnny Juzang,6,2,1,0.16666666666666666,0.0,1.0,0.0,0.6976556088743587,1.0,0.0,1.0,False,False,,,,,,,,,,,,,,,,False,False
Anthony Edwards,anthony edwards,MIN,3.6666666666666665,30,fg3m,MIN,MIN,1,top,Anthony Edwards,27,3,8,-0.2283482777027748,-0.4647619047619049,-0.17488974840948524,-0.21074998727583272,0.03084242118274847,0.5,0.3333333333333333,0.28987215635241964,False,True,,,,,,,,,,,,,,,,False,False
Donte DiVincenzo,donte divincenzo,MIN,2.9393939393939394,33,fg3m,MIN,MIN,2,top,Donte DiVincenzo,30,4,8,-0.13466531137432097,0.191701680672269,-0.521081407018907,-0.03545082265374718,-0.033853721849370334,0.125,0.5,-0.712783087691176,False,False,,,,,,,,,,,,,,,,False,False
Naz Reid,naz reid,MIN,2.0625,32,fg3m,MIN,MIN,3,top,Naz Reid,29,4,8,-0.4226571316994632,0.9582944288826641,0.14128545066045073,-1.0129716552999233,0.05838280940203753,0.625,0.75,-0.8170089782222134,False,False,,,,,,,,,,,,,,,,False,False
Joe Ingles,joe ingles,MIN,2.5384615384615383,13,pra,MIN,MIN,1,bottom,Joe Ingles,10,2,0,-1.3841847041847044,-3.4047619047619047,,-0.8790404040404041,0.03200847463800347,,0.0,,False,True,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,3.3333333333333335,9,pra,MIN,MIN,2,bottom,Johnny Juzang,6,2,1,-1.1051587301587302,-2.2738095238095237,0.75,-0.9444444444444443,0.7181076870790624,1.0,0.0,3.0238095238095237,False,True,,,,,,,,,,,,,,,,False,False
Jaylen Clark,jaylen clark,MIN,5.2592592592592595,27,pra,MIN,MIN,3,bottom,Jaylen Clark,24,4,6,-1.1441333823701487,-2.7315948118377786,-2.0012998575498577,-0.3232159131595222,-0.07460417186397779,0.16666666666666666,0.25,0.7302949542879209,False,True,,,,,,,,,,,,,,,,False,False
Anthony Edwards,anthony edwards,MIN,39.06666666666667,30,pra,MIN,MIN,1,top,Anthony Edwards,27,3,8,-0.5147220945956396,-3.7765367965367957,2.172967876421824,-1.2469768234904044,0.1336550872352843,0.625,0.3333333333333333,5.94950467295862,True,True,Anthony Edwards,MIN,SAS,pra,28.5,UNDER,OVER,1.57514450867052,3.194500000000001,D,10,Above Avg,0.2,22.8,anthony edwards,True,False
Julius Randle,julius randle,MIN,30.757575757575758,33,pra,MIN,MIN,2,top,Julius Randle,30,4,8,-2.739271918614868,-2.9984243697479,1.6682955354830362,-4.640601353517707,0.3215577475293324,0.75,0.25,4.666719905230936,True,True,Julius Randle,MIN,SAS,pra,23.5,OVER,OVER,1.059322033898305,8.2255,A,10,Above Avg,0.8,29.4,julius randle,True,False
Rudy Gobert,rudy gobert,MIN,24.233333333333334,30,pra,MIN,MIN,3,top,Rudy Gobert,27,4,8,-1.0464252221323425,3.503333333333334,-0.9060460372960373,-2.3345630688358856,-0.007386379970672473,0.375,0.75,-4.409379370629371,False,False,Rudy Gobert,MIN,SAS,pra,16.5,OVER,OVER,0.95,5.328000000000003,A,10,Above Avg,0.6,20.0,rudy gobert,True,False
Joe Ingles,joe ingles,MIN,0.9230769230769231,13,pts,MIN,MIN,1,bottom,Joe Ingles,10,2,0,-0.9282106782106782,-1.5476190476190477,,-0.773358585858586,-0.05843426805170057,,0.0,,False,True,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,2.111111111111111,9,pts,MIN,MIN,2,bottom,Johnny Juzang,6,2,1,-1.058730158730159,-1.3095238095238095,1.0,-1.5777777777777782,0.5244207896652675,1.0,0.0,2.3095238095238093,False,True,,,,,,,,,,,,,,,,False,False
Mike Conley,mike conley,MIN,2.9411764705882355,17,pts,MIN,MIN,3,bottom,Mike Conley,14,1,5,-1.674946878518307,0.833333333333333,-2.164072039072039,-1.6827786796536799,-0.13944018933468225,0.2,1.0,-2.997405372405372,False,False,Mike Conley,MIN,SAS,pts,1.5,OVER,OVER,1.972033898305085,4.15,B,10,Above Avg,1.0,6.2,mike conley,True,False
Anthony Edwards,anthony edwards,MIN,30.166666666666668,30,pts,MIN,MIN,1,top,Anthony Edwards,27,3,8,-0.22689251410253486,-4.392034632034633,2.574563813379603,-0.8466565307313356,0.10900906895612611,0.75,0.0,6.9665984454142365,True,True,Anthony Edwards,MIN,SAS,pts,20.5,UNDER,OVER,1.757225433526012,3.800000000000001,D,10,Above Avg,0.2,16.4,anthony edwards,True,False
Julius Randle,julius randle,MIN,19.515151515151516,33,pts,MIN,MIN,2,top,Julius Randle,30,4,8,-2.1909975607876886,-0.27941176470588225,1.1348011363636363,-4.093927158650901,0.23533270708321535,0.625,0.25,1.4142129010695186,True,False,Julius Randle,MIN,SAS,pts,12.5,OVER,OVER,1.458474576271187,6.449999999999999,A,10,Above Avg,0.8,18.6,julius randle,True,False
Jaden McDaniels,jaden mcdaniels,MIN,14.606060606060606,33,pts,MIN,MIN,3,top,Jaden McDaniels,30,4,8,-0.2014425111185582,0.609768907563025,-0.3908350330225332,-0.29753726109047673,0.14040436690612262,0.625,0.75,-1.0006039405855582,False,False,Jaden McDaniels,MIN,SAS,pts,9.5,OVER,OVER,1.666949152542373,7.449999999999999,A,10,Above Avg,1.0,17.0,jaden mcdaniels,True,False
Joe Ingles,joe ingles,MIN,0.5384615384615384,13,reb,MIN,MIN,1,bottom,Joe Ingles,10,2,0,-0.4008982683982684,-0.7738095238095238,,-0.30767045454545455,0.2209412087413012,,0.0,,False,True,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,1.0,9,reb,MIN,MIN,2,bottom,Johnny Juzang,6,2,1,-0.08492063492063491,-0.6547619047619048,0.0,0.26666666666666666,0.19992274133808846,0.0,0.0,0.6547619047619048,False,True,,,,,,,,,,,,,,,,False,False
Jaylen Clark,jaylen clark,MIN,1.5185185185185186,27,reb,MIN,MIN,3,bottom,Jaylen Clark,24,4,6,-0.4278873510353185,-0.684097552064304,-0.20000000000000004,-0.4523504440421733,0.09511802625197299,0.16666666666666666,0.25,0.48409755206430394,False,True,,,,,,,,,,,,,,,,False,False
Rudy Gobert,rudy gobert,MIN,11.7,30,reb,MIN,MIN,1,top,Rudy Gobert,27,4,8,-0.9181882371918461,-0.40416666666666634,-0.06630765068265077,-1.5095969688034645,0.12203880426051689,0.375,0.0,0.3378590159840156,False,True,Rudy Gobert,MIN,SAS,reb,7.5,OVER,OVER,1.4,3.300000000000001,A,10,Above Avg,0.8,11.0,rudy gobert,True,False
Julius Randle,julius randle,MIN,6.848484848484849,33,reb,MIN,MIN,2,top,Julius Randle,30,4,8,-0.35434796635789484,-1.8161764705882353,-0.29484063390313386,-0.05594489095326846,0.10719653201506883,0.5,0.25,1.5213358366851013,False,True,Julius Randle,MIN,SAS,reb,4.5,OVER,OVER,1.547457627118644,2.649999999999999,B,10,Above Avg,0.8,7.4,julius randle,True,False
Naz Reid,naz reid,MIN,6.28125,32,reb,MIN,MIN,3,top,Naz Reid,29,4,8,-0.011048370260914741,1.0928649237472765,0.3586623445998445,-0.44477418760908166,-0.0007956287178227136,0.5,0.75,-0.734202579147432,False,False,Naz Reid,MIN,SAS,reb,4.5,OVER,OVER,1.557627118644068,2.75,C,10,Above Avg,1.0,8.0,naz reid,True,False
Johnny Juzang,johnny juzang,MIN,0.1111111111111111,9,stl,MIN,MIN,1,bottom,Johnny Juzang,6,2,1,-0.20297619047619045,-0.15476190476190477,-0.125,-0.26111111111111107,-0.14862954425792133,0.0,0.0,0.029761904761904767,False,False,,,,,,,,,,,,,,,,False,False
Joan Beringer,joan beringer,MIN,0.15789473684210525,19,stl,MIN,MIN,2,bottom,Joan Beringer,16,3,6,-0.1903607319967614,0.005228758169934622,-0.23956228956228956,-0.23201203558346412,-0.172262666407313,0.0,0.3333333333333333,-0.24479104773222418,False,False,,,,,,,,,,,,,,,,False,False
Mike Conley,mike conley,MIN,0.4117647058823529,17,stl,MIN,MIN,3,bottom,Mike Conley,14,1,5,0.0996571880500452,0.8333333333333334,0.4397435897435898,-0.20460633116883117,0.2513152476564841,0.6,1.0,-0.3935897435897436,False,False,Mike Conley,MIN,SAS,stl,0.5,OVER,OVER,1.757874015748031,0.3500000000000001,D,10,Above Avg,0.6,0.8,mike conley,True,False
Donte DiVincenzo,donte divincenzo,MIN,1.5454545454545454,33,stl,MIN,MIN,1,top,Donte DiVincenzo,30,4,8,-0.09787244610358001,-0.4322478991596639,0.22223355348355348,-0.16583612301873185,0.11087378860636155,0.5,0.5,0.6544814526432173,False,True,,,,,,,,,,,,,,,,False,False
Anthony Edwards,anthony edwards,MIN,1.4333333333333333,30,stl,MIN,MIN,2,top,Anthony Edwards,27,3,8,0.06693761506090341,0.7620779220779221,0.46733721322537114,-0.26360099158702155,0.19084642216489317,0.375,0.6666666666666666,-0.294740708852551,False,False,,,,,,,,,,,,,,,,False,False
Jaden McDaniels,jaden mcdaniels,MIN,1.121212121212121,33,stl,MIN,MIN,3,top,Jaden McDaniels,30,4,8,-0.2579738946998017,-0.44065126050420167,-0.6577602952602952,-0.03969607982749335,-0.17888021345684893,0.125,0.25,-0.21710903475609356,False,True,Jaden McDaniels,MIN,SAS,stl,0.5,OVER,OVER,0.5483050847457627,0.04999999999999993,D,10,Above Avg,0.4,0.6,jaden mcdaniels,True,False
Johnny Juzang,johnny juzang,MIN,0.2222222222222222,9,stocks,MIN,MIN,1,bottom,Johnny Juzang,6,2,1,-0.03630952380952379,-0.15476190476190477,0.875,-0.26111111111111107,0.6051540358130989,1.0,0.0,1.0297619047619047,False,False,,,,,,,,,,,,,,,,False,False
Joe Ingles,joe ingles,MIN,0.46153846153846156,13,stocks,MIN,MIN,2,bottom,Joe Ingles,10,2,0,-0.5169264069264068,-0.9285714285714286,,-0.4140151515151515,0.45782819397137037,,0.0,,False,True,,,,,,,,,,,,,,,,False,False
Joan Beringer,joan beringer,MIN,0.5789473684210527,19,stocks,MIN,MIN,3,bottom,Joan Beringer,16,3,6,-0.06304346184860889,-0.3183006535947713,-0.1477272727272727,0.1189386010814583,-0.16227223453867357,0.3333333333333333,0.3333333333333333,0.17057338086749857,False,True,,,,,,,,,,,,,,,,False,False
Rudy Gobert,rudy gobert,MIN,2.466666666666667,30,stocks,MIN,MIN,1,top,Rudy Gobert,27,4,8,-0.21592266776449712,0.04583333333333339,0.7134781884781884,-0.7814047247200174,0.276066118178931,0.625,0.5,0.667644855144855,True,False,Rudy Gobert,MIN,SAS,stocks,1.5,OVER,OVER,1.616101694915254,1.15,B,10,Above Avg,0.8,2.8,rudy gobert,True,False
Anthony Edwards,anthony edwards,MIN,2.2333333333333334,30,stocks,MIN,MIN,2,top,Anthony Edwards,27,3,8,0.11670953888066099,0.6815584415584417,0.4832134422594949,-0.17245158206083983,0.25140772249230925,0.5,0.6666666666666666,-0.19834499929894678,False,False,Anthony Edwards,MIN,SAS,stocks,1.5,UNDER,OVER,1.904624277456647,0.5,D,10,Above Avg,0.2,0.8,anthony edwards,True,False
Jaden McDaniels,jaden mcdaniels,MIN,2.212121212121212,33,stocks,MIN,MIN,3,top,Jaden McDaniels,30,4,8,-0.2909341433793532,-0.0892857142857143,-1.4786624255374257,0.1921343311145369,-0.2053865014640966,0.125,0.25,-1.3893767112517112,False,False,Jaden McDaniels,MIN,SAS,stocks,1.5,OVER,OVER,0.6398305084745763,0.05000000000000004,D,10,Above Avg,0.4,1.6,jaden mcdaniels,True,False
Jordan Hawkins,jordan hawkins,NO,0.35294117647058826,17,ast,NOP,NOP,1,bottom,Jordan Hawkins,14,2,5,0.10613315256172398,0.6458333333333334,-0.1473076923076923,0.13296227581941866,-0.2656912641020616,0.2,0.5,-0.7931410256410256,False,False,,,,,,,,,,,,,,,,False,False
Karlo Matkovic,karlo matkovic,NO,0.90625,32,ast,NOP,NOP,2,bottom,Karlo Matkovic,29,7,10,0.3381428470178616,-0.10747821047360219,0.4465010427496816,0.507789967444699,0.17101577247679312,0.6,0.2857142857142857,0.5539792532232838,True,False,,,,,,,,,,,,,,,,False,False
Micah Peavy,micah peavy,NO,0.9565217391304348,23,ast,NOP,NOP,3,bottom,Micah Peavy,20,4,7,-0.6494010409954682,-0.3854166666666667,-1.200345779337376,-0.33821485532011847,-0.15344731712769438,0.0,0.25,-0.8149291126707092,False,True,,,,,,,,,,,,,,,,False,False
Dejounte Murray,dejounte murray,NO,5.25,8,ast,NOP,NOP,1,top,Dejounte Murray,5,3,1,-0.7357142857142858,-0.6706349206349206,-4.0,2.333333333333333,-0.507392719750042,0.0,0.3333333333333333,-3.3293650793650795,False,True,,,,,,,,,,,,,,,,False,False
Trey Murphy III,trey murphy iii,NO,4.407407407407407,27,ast,NOP,NOP,2,top,Trey Murphy III,24,7,8,0.1011631713964632,-0.18818999840738979,0.04206157512078568,0.3787503890445067,-0.09259457482255139,0.375,0.2857142857142857,0.23025157352817546,False,False,,,,,,,,,,,,,,,,False,False
Derik Queen,derik queen,NO,3.696969696969697,33,ast,NOP,NOP,3,top,Derik Queen,30,7,10,-1.170824116284239,-1.4356357236571362,-0.33642014126224645,-1.6700824623311339,0.21296085512777604,0.4,0.14285714285714285,1.0992155823948897,False,True,,,,,,,,,,,,,,,,False,False
Jose Alvarado,jose alvarado,NO,0.0,9,blk,NOP,NOP,1,bottom,Jose Alvarado,6,2,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Saddiq Bey,saddiq bey,NO,0.10714285714285714,28,blk,NOP,NOP,2,bottom,Saddiq Bey,25,7,9,0.09346946509765194,0.2528998778998779,-0.025123315535214852,0.08806081355100964,-0.27044544043849855,0.0,0.2857142857142857,-0.27802319343509274,False,False,,,,,,,,,,,,,,,,False,False
Micah Peavy,micah peavy,NO,0.17391304347826086,23,blk,NOP,NOP,3,bottom,Micah Peavy,20,4,7,-0.16338090401170896,-0.0558712121212121,-0.30795497686253986,-0.09871648819017238,-0.13309872896664604,0.0,0.25,-0.25208376474132776,False,False,,,,,,,,,,,,,,,,False,False
Yves Missi,yves missi,NO,1.6551724137931034,29,blk,NOP,NOP,1,top,Yves Missi,26,7,8,-0.11733815300804598,-0.1369853395903816,0.106116452991453,-0.2673478386371043,0.04705470634970573,0.5,0.5714285714285714,0.2431017925818346,False,False,,,,,,,,,,,,,,,,False,False
Karlo Matkovic,karlo matkovic,NO,1.0625,32,blk,NOP,NOP,2,top,Karlo Matkovic,29,7,10,0.0831169120664865,-0.30522097590069946,0.10348961964297713,0.29267009040026937,0.22757343521316126,0.4,0.42857142857142855,0.4087105955436766,False,True,,,,,,,,,,,,,,,,False,False
DeAndre Jordan,deandre jordan,NO,1.0,8,blk,NOP,NOP,3,top,DeAndre Jordan,5,1,2,-1.0019047619047619,-1.1428571428571428,-1.0833333333333335,-0.85,0.0010205178417922705,0.0,0.0,0.05952380952380931,False,False,,,,,,,,,,,,,,,,False,False
DeAndre Jordan,deandre jordan,NO,0.0,8,fg3m,NOP,NOP,1,bottom,DeAndre Jordan,5,1,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Yves Missi,yves missi,NO,0.0,29,fg3m,NOP,NOP,2,bottom,Yves Missi,26,7,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Zion Williamson,zion williamson,NO,0.030303030303030304,33,fg3m,NOP,NOP,3,bottom,Zion Williamson,30,7,10,0.02391543274389956,-0.013998689019545527,-0.014750915750915753,0.07407407407407408,-0.058553786166843376,0.0,0.0,-0.0007522267313702265,False,False,,,,,,,,,,,,,,,,False,False
Trey Murphy III,trey murphy iii,NO,4.037037037037037,27,fg3m,NOP,NOP,1,top,Trey Murphy III,24,7,8,-0.48365484472745707,-1.243549397462441,-0.7775905563734512,0.36865043997396957,0.13475102320396107,0.25,0.14285714285714285,0.4659588410889898,False,True,,,,,,,,,,,,,,,,False,False
Jordan Poole,jordan poole,NO,2.6666666666666665,18,fg3m,NOP,NOP,2,top,Jordan Poole,15,2,5,-0.3632064449711509,-2.05,-1.0916339869281046,0.5137591575091576,0.0455649930457733,0.2,0.0,0.9583660130718952,False,True,,,,,,,,,,,,,,,,False,False
Saddiq Bey,saddiq bey,NO,2.25,28,fg3m,NOP,NOP,3,top,Saddiq Bey,25,7,9,0.13709598526240066,-0.9497502497502498,0.7084905096880689,0.4110263102910162,0.38145086353607666,0.6666666666666666,0.14285714285714285,1.6582407594383186,True,True,,,,,,,,,,,,,,,,False,False
Jordan Hawkins,jordan hawkins,NO,3.7058823529411766,17,pra,NOP,NOP,1,bottom,Jordan Hawkins,14,2,5,-0.20405963084534504,1.7291666666666665,0.26692307692307704,-1.09282622139765,0.04110576518551409,0.4,0.5,-1.4622435897435895,False,False,,,,,,,,,,,,,,,,False,False
Micah Peavy,micah peavy,NO,5.913043478260869,23,pra,NOP,NOP,2,bottom,Micah Peavy,20,4,7,-2.836514450676602,1.1559343434343439,-4.923516073095905,-2.987712652844232,-0.21315299519559755,0.14285714285714285,0.5,-6.079450416530248,False,False,,,,,,,,,,,,,,,,False,False
Karlo Matkovic,karlo matkovic,NO,10.71875,32,pra,NOP,NOP,3,bottom,Karlo Matkovic,29,7,10,0.8065516443948693,-1.1816902567478602,1.7648835062228887,1.1677495352047782,0.25066723912499483,0.6,0.2857142857142857,2.9465737629707487,True,True,,,,,,,,,,,,,,,,False,False
Trey Murphy III,trey murphy iii,NO,33.03703703703704,27,pra,NOP,NOP,1,top,Trey Murphy III,24,7,8,-3.3332603789623576,-7.174320751712055,-4.35067071086808,0.5585957615369392,0.22477118847925692,0.25,0.14285714285714285,2.823650040843975,False,True,,,,,,,,,,,,,,,,False,False
Dejounte Murray,dejounte murray,NO,30.5,8,pra,NOP,NOP,2,top,Dejounte Murray,5,3,1,7.506190476190476,10.265873015873016,0.3999999999999986,6.333333333333332,-0.5696675074171528,1.0,1.0,-9.865873015873017,False,False,,,,,,,,,,,,,,,,False,False
Zion Williamson,zion williamson,NO,30.21212121212121,33,pra,NOP,NOP,3,top,Zion Williamson,30,7,10,-1.8088526487189625,-4.269459049167246,-0.7808009768009775,-1.274719719183722,0.08777675012169911,0.6,0.2857142857142857,3.488658072366268,True,True,,,,,,,,,,,,,,,,False,False
Jordan Hawkins,jordan hawkins,NO,2.1176470588235294,17,pts,NOP,NOP,1,bottom,Jordan Hawkins,14,2,5,-0.21331803117517398,0.6527777777777777,0.6635897435897437,-1.0871366728509586,0.15569378413187085,0.4,0.5,0.010811965811965973,False,False,,,,,,,,,,,,,,,,False,False
Micah Peavy,micah peavy,NO,3.5217391304347827,23,pts,NOP,NOP,2,bottom,Micah Peavy,20,4,7,-1.4670280607335564,1.0691287878787883,-2.2389914940335105,-1.9937928786612997,-0.14805702193303935,0.14285714285714285,0.5,-3.3081202819122986,False,False,,,,,,,,,,,,,,,,False,False
DeAndre Jordan,deandre jordan,NO,4.0,8,pts,NOP,NOP,3,bottom,DeAndre Jordan,5,1,2,-1.3852380952380954,-1.1428571428571432,-2.4166666666666665,-0.4750000000000001,-0.32313796324080546,0.0,0.0,-1.2738095238095233,False,False,,,,,,,,,,,,,,,,False,False
Trey Murphy III,trey murphy iii,NO,23.48148148148148,27,pts,NOP,NOP,1,top,Trey Murphy III,24,7,8,-2.7661464701461678,-5.394643786165526,-2.976524206787365,-0.5347572362278245,0.2643253160750494,0.375,0.2857142857142857,2.418119579378161,False,True,,,,,,,,,,,,,,,,False,False
Zion Williamson,zion williamson,NO,20.96969696969697,33,pts,NOP,NOP,2,top,Zion Williamson,30,7,10,-1.449924206698511,-4.851759388910787,-0.30684004884004923,-0.4974623069368711,0.13057284548589795,0.5,0.14285714285714285,4.544919340070737,False,True,,,,,,,,,,,,,,,,False,False
Dejounte Murray,dejounte murray,NO,19.75,8,pts,NOP,NOP,3,top,Dejounte Murray,5,3,1,6.172380952380952,9.309523809523808,3.5999999999999996,-0.6666666666666661,-0.32396951444221306,1.0,0.6666666666666666,-5.709523809523809,False,False,,,,,,,,,,,,,,,,False,False
Jordan Hawkins,jordan hawkins,NO,1.2352941176470589,17,reb,NOP,NOP,1,bottom,Jordan Hawkins,14,2,5,-0.09687475223189508,0.4305555555555556,-0.24935897435897436,-0.1386518243661101,-0.019648652018915032,0.4,0.5,-0.6799145299145299,False,False,,,,,,,,,,,,,,,,False,False
Micah Peavy,micah peavy,NO,1.434782608695652,23,reb,NOP,NOP,2,bottom,Micah Peavy,20,4,7,-0.720085348947578,0.4722222222222223,-1.4841787997250182,-0.6557049188628137,-0.33577877157946223,0.0,0.5,-1.9564010219472405,False,False,,,,,,,,,,,,,,,,False,False
Bryce McGowens,bryce mcgowens,NO,2.0952380952380953,21,reb,NOP,NOP,3,bottom,Bryce McGowens,18,2,8,0.06404422007492183,-0.007518796992481258,0.514186507936508,-0.3682073135198135,0.26280797524007676,0.375,0.5,0.5217053049289893,False,False,,,,,,,,,,,,,,,,False,False
Derik Queen,derik queen,NO,6.9393939393939394,33,reb,NOP,NOP,1,top,Derik Queen,30,7,10,-1.4031472746097413,-3.34152029761735,0.48400717703349294,-1.8110652250235175,0.557548211032147,0.6,0.0,3.8255274746508428,True,True,,,,,,,,,,,,,,,,False,False
DeAndre Jordan,deandre jordan,NO,6.75,8,reb,NOP,NOP,2,top,DeAndre Jordan,5,1,2,-3.5385714285714287,-3.1428571428571432,-2.75,-4.525,0.4251052799423088,0.0,0.0,0.39285714285714324,False,False,,,,,,,,,,,,,,,,False,False
Zion Williamson,zion williamson,NO,5.9393939393939394,33,reb,NOP,NOP,3,top,Zion Williamson,30,7,10,-0.3152150826688803,1.504918693384928,-0.8907448107448108,-0.8525719404855999,-0.28933392834139976,0.4,0.7142857142857143,-2.3956635041297387,False,False,,,,,,,,,,,,,,,,False,False
Jordan Hawkins,jordan hawkins,NO,0.29411764705882354,17,stl,NOP,NOP,1,bottom,Jordan Hawkins,14,2,5,0.05356617588760447,1.2326388888888888,0.10641025641025643,-0.32105751391465676,-0.17386426736273985,0.2,0.5,-1.1262286324786324,False,False,,,,,,,,,,,,,,,,False,False
DeAndre Jordan,deandre jordan,NO,0.375,8,stl,NOP,NOP,2,bottom,DeAndre Jordan,5,1,2,-0.032380952380952364,-0.42857142857142855,0.08333333333333337,0.04999999999999999,0.3468974952431608,0.5,0.0,0.5119047619047619,False,False,,,,,,,,,,,,,,,,False,False
Yves Missi,yves missi,NO,0.41379310344827586,29,stl,NOP,NOP,3,bottom,Yves Missi,26,7,8,-0.1585815261719074,-0.17106911451449267,-0.23765644078144083,-0.09312585023787437,-0.10855381321545794,0.125,0.2857142857142857,-0.06658732626694816,False,False,,,,,,,,,,,,,,,,False,False
Dejounte Murray,dejounte murray,NO,1.75,8,stl,NOP,NOP,1,top,Dejounte Murray,5,3,1,-0.2480952380952381,-0.14682539682539683,0.19999999999999996,-1.0,0.16800311484939448,1.0,0.6666666666666666,0.3468253968253968,False,False,,,,,,,,,,,,,,,,False,False
