date,sport,player,prop,std_dir,gob_dir,same_direction,pair_kind,std_line,gob_line,delta_pct,distance_bucket,gob_factor,std_hit,gob_hit,std_tier,gob_tier,std_ml_prob,gob_ml_prob,prior_std_n,prior_std_hr,high_std_consistent,std_ev_realized,gob_ev_realized,ev_uplift_realized
2026-06-20,MLB,Oswald Peraza,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.5277,0.555,3,0.3333,False,1.0,-1.0,-2.0
2026-06-21,MLB,Oswald Peraza,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.5277,0.555,4,0.5,False,1.0,-1.0,-2.0
2026-06-24,MLB,Oswald Peraza,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.555,5,0.6,False,1.0,0.35,-0.65
2026-07-04,MLB,Oswald Peraza,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,0,0,B,B,0.53,0.53,0,,False,-1.0,-1.0,0.0
2026-06-29,MLB,Oswaldo Cabrera,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,1,0,C,B,0.527,0.53,0,,False,1.0,-1.0,-2.0
2026-06-29,MLB,Otto Lopez,Hits,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.57,0.57,0,,False,1.0,0.35,-0.65
2026-07-01,MLB,Otto Lopez,Hits,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.57,0.57,1,1.0,False,-1.0,0.35,1.35
2026-07-02,MLB,Otto Lopez,Hits,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.57,0.57,2,0.5,False,1.0,0.35,-0.65
2026-05-31,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,A,C,0.6609,1.0,0,,False,-1.0,-1.0,0.0
2026-06-06,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.6609,1.0,1,0.0,False,1.0,0.35,-0.65
2026-06-14,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,2,0.5,False,1.0,0.35,-0.65
2026-06-15,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,3,0.6667,False,-1.0,-1.0,0.0
2026-06-16,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,4,0.5,False,-1.0,0.35,1.35
2026-06-24,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,5,0.4,False,1.0,0.35,-0.65
2026-06-29,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,2.5,0.5,0.2,<0.65,0.35,1,1,B,B,0.555,0.555,6,0.5,False,1.0,0.35,-0.65
2026-07-01,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,0,B,C,0.555,0.555,7,0.5714,False,-1.0,-1.0,0.0
2026-07-04,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,2.5,0.5,0.2,<0.65,0.35,1,1,B,B,0.555,0.555,8,0.5,False,1.0,0.35,-0.65
2026-07-07,MLB,Otto Lopez,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,9,0.5556,False,-1.0,0.35,1.35
2026-06-23,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,0,,False,1.0,0.4545,-0.5455
2026-06-24,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,1,1.0,False,1.0,0.4545,-0.5455
2026-06-26,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,0,0,B,B,0.53,0.53,2,1.0,False,-1.0,-1.0,0.0
2026-06-27,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,2.5,0.3846,<0.65,0.3846,1,1,B,A,0.53,0.8087,3,0.6667,False,1.0,0.3846,-0.6154
2026-06-28,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,4,0.75,False,-1.0,-1.0,0.0
2026-06-29,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,9.5,6.5,0.6842,0.65–0.75,0.6842,1,1,B,B,0.53,0.53,7,0.4286,False,1.0,0.6842,-0.3158
2026-07-01,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,8.5,6.5,0.7647,0.75–0.85,0.7647,0,0,B,B,0.53,0.53,8,0.5,False,-1.0,-1.0,0.0
2026-07-02,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,1,1,B,B,0.53,0.53,9,0.4444,False,1.0,0.6471,-0.3529
2026-07-03,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,7.5,4.5,0.6,<0.65,0.6,1,1,B,B,0.53,0.53,10,0.5,False,1.0,0.6,-0.4
2026-07-04,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,7.5,4.5,0.6,<0.65,0.6,1,1,B,B,0.53,0.53,11,0.5455,False,1.0,0.6,-0.4
2026-07-05,MLB,Otto Lopez,Hitter Fantasy Score,OVER,OVER,True,same_over,7.5,4.5,0.6,<0.65,0.6,1,1,B,B,0.53,0.53,12,0.5833,False,1.0,0.6,-0.4
2026-07-04,MLB,Otto Lopez,Runs,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,1,B,D,0.54,0.54,0,,False,1.0,1.0,0.0
2026-06-02,MLB,Otto Lopez,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.6587,1.0,0,,False,1.0,0.35,-0.65
2026-06-12,MLB,Otto Lopez,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.56,0.56,1,1.0,False,-1.0,0.35,1.35
2026-06-17,MLB,Otto Lopez,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.56,0.56,2,0.5,False,-1.0,-1.0,0.0
2026-06-28,MLB,Otto Lopez,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.56,0.56,3,0.3333,False,-1.0,-1.0,0.0
2026-07-03,MLB,Otto Lopez,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,4,0.25,False,1.0,0.35,-0.65
2026-07-05,MLB,Otto Lopez,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.527,0.56,5,0.4,False,-1.0,0.35,1.35
2026-06-24,MLB,Owen Caissie,Hits+Runs+RBIs,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,1,B,D,0.555,0.555,0,,False,1.0,1.0,0.0
2026-06-30,MLB,Owen Caissie,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.527,0.555,1,1.0,False,-1.0,0.35,1.35
2026-07-04,MLB,Owen Caissie,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,2,0.5,False,1.0,-1.0,-2.0
2026-06-23,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,B,B,0.53,0.53,0,,False,1.0,0.4286,-0.5714
2026-06-24,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,1,1,B,C,0.53,0.53,1,1.0,False,1.0,0.5,-0.5
2026-06-26,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,B,B,0.53,0.53,2,1.0,False,-1.0,0.4286,1.4286
2026-06-27,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,0,B,B,0.53,0.53,3,0.6667,False,-1.0,-1.0,0.0
2026-06-28,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,4,0.5,False,1.0,0.5,-0.5
2026-06-29,MLB,Owen Caissie,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,6.5,4.5,0.6923,0.65–0.75,0.6923,0,1,C,B,0.527,0.53,6,0.6667,False,-1.0,0.6923,1.6923
2026-07-02,MLB,Owen Caissie,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,5.0,2.5,0.5,<0.65,0.5,1,0,C,B,0.527,0.53,7,0.5714,False,1.0,-1.0,-2.0
2026-07-03,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,B,B,0.53,0.53,8,0.625,True,1.0,0.4286,-0.5714
2026-07-04,MLB,Owen Caissie,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,0,B,B,0.53,0.53,9,0.6667,True,-1.0,-1.0,0.0
2026-06-04,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,0,,False,-1.0,-1.0,0.0
2026-06-05,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.6493,1.0,1,0.0,False,-1.0,0.35,1.35
2026-06-07,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.6493,1.0,2,0.0,False,-1.0,0.35,1.35
2026-06-10,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.5599,0.8111,3,0.0,False,-1.0,0.35,1.35
2026-06-12,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,4,0.0,False,1.0,0.35,-0.65
2026-06-13,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,5,0.2,False,-1.0,0.35,1.35
2026-06-14,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,6,0.1667,False,-1.0,-1.0,0.0
2026-06-18,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,7,0.1429,False,1.0,0.35,-0.65
2026-06-20,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,8,0.25,False,1.0,0.35,-0.65
2026-06-21,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,9,0.3333,False,1.0,0.35,-0.65
2026-06-23,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,10,0.4,False,1.0,0.35,-0.65
2026-06-24,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,11,0.4545,False,-1.0,0.35,1.35
2026-06-26,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,12,0.4167,False,1.0,0.35,-0.65
2026-06-27,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,13,0.4615,False,-1.0,-1.0,0.0
2026-07-02,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,14,0.4286,False,-1.0,0.35,1.35
2026-07-03,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,15,0.4,False,1.0,0.35,-0.65
2026-07-05,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,16,0.4375,False,1.0,0.35,-0.65
2026-07-06,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,17,0.4706,False,1.0,0.35,-0.65
2026-07-07,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,18,0.5,False,1.0,0.35,-0.65
2026-07-08,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,19,0.5263,False,-1.0,0.35,1.35
2026-07-12,MLB,Ozzie Albies,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,20,0.5,False,1.0,0.35,-0.65
2026-06-23,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,0,,False,1.0,0.4545,-0.5455
2026-06-24,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,1,B,B,0.53,0.53,1,1.0,False,-1.0,0.5,1.5
2026-06-26,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,2,0.5,False,1.0,0.5,-0.5
2026-06-27,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,3,0.6667,False,-1.0,-1.0,0.0
2026-06-28,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,4,0.5,False,-1.0,-1.0,0.0
2026-06-30,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,1,1,B,B,0.53,0.53,5,0.4,False,1.0,0.5385,-0.4615
2026-07-01,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,6,0.5,False,1.0,0.5,-0.5
2026-07-02,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,1,B,B,0.53,0.53,7,0.5714,False,-1.0,0.4545,1.4545
2026-07-03,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,8,0.5,False,1.0,0.5,-0.5
2026-07-04,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,2.5,0.3846,<0.65,0.3846,1,1,B,A,0.53,0.8252,9,0.5556,False,1.0,0.3846,-0.6154
2026-07-05,MLB,Ozzie Albies,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,1,1,B,B,0.53,0.53,10,0.6,True,1.0,0.5556,-0.4444
2026-06-28,MLB,Ozzie Albies,Singles,OVER,OVER,True,same_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,0,B,D,0.56,0.56,0,,False,-1.0,-1.0,0.0
2026-06-30,MLB,Ozzie Albies,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,C,C,0.527,0.56,0,,False,1.0,0.35,-0.65
2026-06-05,MLB,Parker Messick,Hits Allowed,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,1,D,C,0.4698,0.7915,0,,False,1.0,0.7778,-0.2222
2026-06-23,MLB,Parker Messick,Hits Allowed,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,0,B,C,0.53,0.53,1,1.0,False,-1.0,-1.0,0.0
2026-06-10,MLB,Parker Messick,Pitcher Fantasy Score,OVER,OVER,True,same_over,28.5,20.5,0.7193,0.65–0.75,0.7193,0,0,A,A,1.0,1.0,0,,False,-1.0,-1.0,0.0
2026-06-18,MLB,Parker Messick,Pitcher Fantasy Score,OVER,OVER,True,same_over,29.5,20.5,0.6949,0.65–0.75,0.6949,1,1,A,A,1.0,1.0,1,0.0,False,1.0,0.6949,-0.3051
2026-06-23,MLB,Parker Messick,Pitcher Fantasy Score,OVER,OVER,True,same_over,30.5,22.5,0.7377,0.65–0.75,0.7377,1,1,A,A,0.7191,0.8265,2,0.5,False,1.0,0.7377,-0.2623
2026-06-29,MLB,Parker Messick,Pitcher Fantasy Score,OVER,OVER,True,same_over,33.5,25.5,0.7612,0.75–0.85,0.7612,0,0,A,A,0.7174,0.7929,3,0.6667,False,-1.0,-1.0,0.0
2026-06-05,MLB,Parker Messick,Pitcher Strikeouts,OVER,OVER,True,same_over,6.0,4.5,0.75,0.75–0.85,0.75,0,0,B,C,0.5548,0.7915,0,,False,-1.0,-1.0,0.0
2026-06-10,MLB,Parker Messick,Pitcher Strikeouts,OVER,OVER,True,same_over,5.5,4.5,0.8182,0.75–0.85,0.8182,0,0,A,C,0.7209,0.708,1,0.0,False,-1.0,-1.0,0.0
2026-06-18,MLB,Parker Messick,Pitcher Strikeouts,OVER,OVER,True,same_over,5.0,3.5,0.7,0.65–0.75,0.7,1,1,A,B,1.0,0.63,2,0.0,False,1.0,0.7,-0.3
2026-06-23,MLB,Parker Messick,Pitcher Strikeouts,OVER,OVER,True,same_over,5.0,4.5,0.9,0.85–0.95,0.9,1,1,A,D,0.6786,0.63,4,0.5,False,1.0,0.9,-0.1
2026-06-29,MLB,Parker Messick,Pitcher Strikeouts,OVER,OVER,True,same_over,6.0,4.5,0.75,0.75–0.85,0.75,0,1,A,C,0.7104,0.63,6,0.6667,False,-1.0,0.75,1.75
2026-07-04,MLB,Parker Messick,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,0,C,B,0.527,0.63,7,0.5714,False,1.0,-1.0,-2.0
2026-06-10,MLB,Parker Messick,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,91.5,86.5,0.9454,0.85–0.95,0.9454,0,1,A,A,0.2424,1.0,0,,False,-1.0,0.9454,1.9454
2026-06-18,MLB,Parker Messick,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,90.5,84.5,0.9337,0.85–0.95,0.9337,0,1,C,A,0.5025,1.0,1,0.0,False,-1.0,0.9337,1.9337
2026-06-23,MLB,Parker Messick,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,92.5,87.5,0.9459,0.85–0.95,0.9459,0,1,C,A,0.527,0.8451,2,0.0,False,-1.0,0.9459,1.9459
2026-06-29,MLB,Parker Messick,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,95.5,90.5,0.9476,0.85–0.95,0.9476,1,0,C,A,0.527,0.565,3,0.0,False,1.0,-1.0,-2.0
2026-06-29,MLB,Parker Messick,Walks Allowed,OVER,OVER,True,same_over,1.5,1.5,1.0,near_std_(≥0.95),1.0,0,0,B,D,0.52,0.52,0,,False,-1.0,-1.0,0.0
2026-07-04,MLB,Parker Messick,Walks Allowed,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.52,0.52,1,0.0,False,1.0,0.35,-0.65
2026-06-29,MLB,Patrick Bailey,Hits,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,0,C,D,0.527,0.57,0,,False,1.0,-1.0,-2.0
2026-07-02,MLB,Patrick Bailey,Hits,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,1,C,D,0.527,0.57,1,1.0,False,-1.0,1.0,2.0
2026-06-23,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,C,B,0.527,0.53,0,,False,-1.0,0.4286,1.4286
2026-06-24,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,C,B,0.527,0.53,1,0.0,False,-1.0,0.4286,1.4286
2026-06-26,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,0,C,C,0.527,0.53,2,0.0,False,1.0,-1.0,-2.0
2026-06-27,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,1,0,C,C,0.527,0.53,3,0.3333,False,1.0,-1.0,-2.0
2026-06-28,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,0,C,C,0.527,0.53,4,0.5,False,1.0,-1.0,-2.0
2026-06-29,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,1,0,C,B,0.527,0.53,5,0.6,False,1.0,-1.0,-2.0
2026-06-30,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,0,C,C,0.527,0.53,6,0.6667,False,1.0,-1.0,-2.0
2026-07-02,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,C,B,0.527,0.53,7,0.7143,False,-1.0,0.4286,1.4286
2026-07-04,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,C,B,0.527,0.53,8,0.625,True,1.0,0.4286,-0.5714
2026-07-05,MLB,Patrick Bailey,Hitter Fantasy Score,UNDER,OVER,False,std_under_gob_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,C,B,0.527,0.53,9,0.6667,True,1.0,0.4286,-0.5714
2026-06-28,MLB,Patrick Bailey,Total Bases,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,0,C,D,0.527,0.56,0,,False,1.0,-1.0,-2.0
2026-06-26,MLB,Patrick Corbin,Earned Runs Allowed,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,0,1,C,C,0.527,0.53,0,,False,-1.0,0.6,1.6
2026-06-03,MLB,Patrick Corbin,Hits Allowed,OVER,OVER,True,same_over,5.5,4.5,0.8182,0.75–0.85,0.8182,1,1,B,C,0.5309,0.7915,0,,False,1.0,0.8182,-0.1818
2026-06-08,MLB,Patrick Corbin,Pitcher Fantasy Score,OVER,OVER,True,same_over,20.5,13.5,0.6585,0.65–0.75,0.6585,0,0,B,A,0.5544,0.6703,0,,False,-1.0,-1.0,0.0
2026-06-20,MLB,Patrick Corbin,Pitcher Fantasy Score,OVER,OVER,True,same_over,20.5,13.5,0.6585,0.65–0.75,0.6585,0,1,A,A,1.0,1.0,1,0.0,False,-1.0,0.6585,1.6585
2026-06-03,MLB,Patrick Corbin,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,1,0,B,C,0.4726,0.875,0,,False,1.0,-1.0,-2.0
2026-06-08,MLB,Patrick Corbin,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,1,1,B,C,0.4795,0.875,1,1.0,False,1.0,0.625,-0.375
2026-06-14,MLB,Patrick Corbin,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,1,1,C,C,0.5277,0.63,2,1.0,False,1.0,0.625,-0.375
2026-06-20,MLB,Patrick Corbin,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,1,C,C,0.5025,0.63,3,1.0,False,-1.0,0.7143,1.7143
2026-06-26,MLB,Patrick Corbin,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,0,1,C,C,0.527,0.63,4,0.75,False,-1.0,0.625,1.625
2026-06-08,MLB,Patrick Corbin,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,83.5,78.5,0.9401,0.85–0.95,0.9401,1,1,A,A,0.4099,0.6703,0,,False,1.0,0.9401,-0.0599
2026-06-20,MLB,Patrick Corbin,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,83.5,77.5,0.9281,0.85–0.95,0.9281,0,1,C,A,0.5277,1.0,1,1.0,False,-1.0,0.9281,1.9281
2026-06-03,MLB,Patrick Corbin,Walks Allowed,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4714,1.0,0,,False,-1.0,0.35,1.35
2026-06-08,MLB,Patrick Corbin,Walks Allowed,UNDER,OVER,False,std_under_gob_over,1.5,1.5,1.0,near_std_(≥0.95),1.0,0,1,B,D,0.4698,0.7915,1,0.0,False,-1.0,1.0,2.0
2026-06-02,MLB,Paul Goldschmidt,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5888,1.0,0,,False,1.0,0.35,-0.65
2026-06-04,MLB,Paul Goldschmidt,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,1,1.0,False,1.0,0.35,-0.65
2026-06-09,MLB,Paul Goldschmidt,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.5599,0.8392,2,1.0,False,1.0,0.35,-0.65
