game_date,event_id,ESPN_ATHLETE_ID,PLAYER_NAME,PLAYER_NORM,TEAM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,SEASON
2025-09-14,401820314,2327695,Rebekah Gardner,rebekah gardner,NY,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820314,3922628,Kennedy Burke,kennedy burke,NY,15,0,4,0,0,0,2,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,2025
2025-09-14,401820314,2529140,Alyssa Thomas,alyssa thomas,PHX,41,14,9,8,1,0,3,7.0,18.0,0.0,0.0,7.0,18.0,0.0,2.0,2025
2025-09-14,401820314,4068042,Natasha Mack,natasha mack,PHX,19,2,1,1,2,0,0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2025
2025-09-14,401820314,4281929,Satou Sabally,satou sabally,PHX,37,9,8,2,3,0,3,2.0,17.0,1.0,10.0,1.0,7.0,4.0,4.0,2025
2025-09-14,401820314,2998938,Kahleah Copper,kahleah copper,PHX,36,15,2,1,1,1,1,5.0,13.0,0.0,4.0,5.0,9.0,5.0,5.0,2025
2025-09-14,401820314,5274110,Monique Akoa Makani,monique akoa makani,PHX,34,8,2,2,0,0,1,2.0,11.0,1.0,3.0,1.0,8.0,3.0,3.0,2025
2025-09-14,401820314,869,DeWanna Bonner,dewanna bonner,PHX,31,12,5,0,3,0,1,5.0,7.0,1.0,3.0,4.0,4.0,1.0,2.0,2025
2025-09-14,401820314,3142087,Kathryn Westbeld,kathryn westbeld,PHX,7,3,1,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820314,887,Sami Whitcomb,sami whitcomb,PHX,20,6,3,2,2,1,0,2.0,7.0,2.0,5.0,0.0,2.0,0.0,0.0,2025
2025-09-15,401820315,1068,Nneka Ogwumike,nneka ogwumike,SEA,27,11,8,3,0,0,3,5.0,10.0,1.0,3.0,4.0,7.0,0.0,0.0,2025
2025-09-15,401820315,3142328,Gabby Williams,gabby williams,SEA,27,16,3,2,1,0,3,8.0,13.0,0.0,2.0,8.0,11.0,0.0,0.0,2025
2025-09-15,401820315,4420318,Ezi Magbegor,ezi magbegor,SEA,24,2,3,2,0,1,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2025
2025-09-15,401820315,2491205,Skylar Diggins,skylar diggins,SEA,26,12,2,2,0,0,0,4.0,11.0,2.0,3.0,2.0,8.0,2.0,3.0,2025
2025-09-15,401820315,2988756,Brittney Sykes,brittney sykes,SEA,16,0,2,1,0,0,5,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2025
2025-09-15,401820315,4433643,Mackenzie Holmes,mackenzie holmes,SEA,5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-15,401820315,5220150,Dominique Malonga,dominique malonga,SEA,24,12,11,1,2,1,0,4.0,11.0,2.0,2.0,2.0,9.0,2.0,2.0,2025
2025-09-15,401820315,2491214,Erica Wheeler,erica wheeler,SEA,25,10,2,1,1,0,0,4.0,11.0,1.0,5.0,3.0,6.0,1.0,1.0,2025
2025-09-15,401820315,2984741,Tiffany Mitchell,tiffany mitchell,SEA,12,6,1,2,0,0,0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,2025
2025-09-15,401820315,3058892,Lexie Brown,lexie brown,SEA,7,5,1,0,0,0,0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2025
2025-09-15,401820315,4432832,Zia Cooke,zia cooke,SEA,7,3,0,1,0,0,1,1.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2025
2025-09-15,401820315,4398776,NaLyssa Smith,nalyssa smith,LV,25,11,9,1,0,2,0,4.0,6.0,0.0,0.0,4.0,6.0,3.0,6.0,2025
2025-09-15,401820315,4433633,Kierstan Bell,kierstan bell,LV,15,5,1,0,0,0,0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,2025
2025-09-15,401820315,3149391,A'ja Wilson,a ja wilson,LV,30,29,8,2,3,2,3,10.0,18.0,1.0,2.0,9.0,16.0,8.0,10.0,2025
2025-09-15,401820315,2529122,Chelsea Gray,chelsea gray,LV,27,5,4,6,3,0,1,1.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,2025
2025-09-15,401820315,4065870,Jackie Young,jackie young,LV,28,18,5,7,4,0,4,6.0,9.0,4.0,6.0,2.0,3.0,2.0,2.0,2025
2025-09-15,401820315,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,11,7,2,0,0,1,1,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2025
2025-09-15,401820315,2590093,Kiah Stokes,kiah stokes,LV,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-15,401820315,3934218,Megan Gustafson,megan gustafson,LV,5,0,2,0,0,0,0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2025
2025-09-15,401820315,2987869,Jewell Loyd,jewell loyd,LV,26,14,3,1,0,1,0,5.0,9.0,3.0,6.0,2.0,3.0,1.0,1.0,2025
2025-09-15,401820315,4281190,Dana Evans,dana evans,LV,23,13,4,6,0,0,0,5.0,11.0,3.0,6.0,2.0,5.0,0.0,0.0,2025
2025-09-15,401820315,4597509,Aaliyah Nye,aaliyah nye,LV,5,0,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-16,401820316,3058895,Brionna Jones,brionna jones,ATL,22,8,2,1,2,0,1,4.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,2025
2025-09-16,401820316,4398915,Naz Hillmon,naz hillmon,ATL,29,8,7,3,0,0,2,4.0,11.0,0.0,4.0,4.0,7.0,0.0,0.0,2025
2025-09-16,401820316,3058901,Allisha Gray,allisha gray,ATL,31,9,7,2,0,0,0,4.0,16.0,1.0,4.0,3.0,12.0,0.0,0.0,2025
2025-09-16,401820316,3142250,Jordin Canada,jordin canada,ATL,23,4,0,6,2,0,0,2.0,7.0,0.0,1.0,2.0,6.0,0.0,2.0,2025
2025-09-16,401820316,4398674,Rhyne Howard,rhyne howard,ATL,33,10,2,3,2,0,3,3.0,9.0,0.0,4.0,3.0,5.0,4.0,6.0,2025
2025-09-16,401820316,3054590,Nia Coffey,nia coffey,ATL,9,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-16,401820316,4898400,Taylor Thierry,taylor thierry,ATL,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-16,401820316,5017721,Sika Kone,sika kone,ATL,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-16,401820316,2490553,Brittney Griner,brittney griner,ATL,16,7,1,2,0,1,2,3.0,7.0,0.0,0.0,3.0,7.0,1.0,2.0,2025
2025-09-16,401820316,3058893,Shatori Walker-Kimbrough,shatori walker kimbrough,ATL,5,0,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-16,401820316,4280850,Maya Caldwell,maya caldwell,ATL,14,3,4,2,0,0,2,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2025
2025-09-16,401820316,4433431,Te-Hina Paopao,te hina paopao,ATL,14,11,1,0,1,1,2,4.0,6.0,3.0,5.0,1.0,1.0,0.0,0.0,2025
2025-09-16,401820316,2529130,Natasha Howard,natasha howard,IND,28,12,5,2,0,0,1,5.0,8.0,0.0,1.0,5.0,7.0,2.0,2.0,2025
2025-09-16,401820316,4432831,Aliyah Boston,aliyah boston,IND,22,15,5,3,0,0,1,7.0,12.0,1.0,2.0,6.0,10.0,0.0,0.0,2025
2025-09-16,401820316,2529047,Odyssey Sims,odyssey sims,IND,27,5,4,4,0,0,3,1.0,10.0,1.0,2.0,0.0,8.0,2.0,2.0,2025
2025-09-16,401820316,3142191,Kelsey Mitchell,kelsey mitchell,IND,29,19,0,4,2,1,3,6.0,13.0,4.0,8.0,2.0,5.0,3.0,3.0,2025
2025-09-16,401820316,4398829,Lexie Hull,lexie hull,IND,23,7,5,1,0,0,3,2.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,2025
2025-09-16,401820316,3142086,Brianna Turner,brianna turner,IND,20,4,6,1,2,1,2,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2025
2025-09-16,401820316,4433546,Makayla Timpson,makayla timpson,IND,9,9,3,0,0,0,0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,2025
2025-09-16,401820316,1107,Shey Peddy,shey peddy,IND,23,3,2,1,1,0,1,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,2025
2025-09-16,401820316,2999035,Aerial Powers,aerial powers,IND,17,3,7,0,0,0,1,1.0,5.0,0.0,1.0,1.0,4.0,1.0,1.0,2025
2025-09-16,401820316,4898383,Bree Hall,bree hall,IND,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-17,401820317,4398776,NaLyssa Smith,nalyssa smith,LV,31,7,8,0,3,0,0,3.0,5.0,0.0,1.0,3.0,4.0,1.0,2.0,2025
2025-09-17,401820317,4433633,Kierstan Bell,kierstan bell,LV,11,7,1,0,0,0,1,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2025
2025-09-17,401820317,3149391,A'ja Wilson,a ja wilson,LV,38,21,13,5,1,2,3,7.0,12.0,1.0,2.0,6.0,10.0,6.0,11.0,2025
2025-09-17,401820317,2529122,Chelsea Gray,chelsea gray,LV,36,7,1,9,0,1,2,3.0,9.0,1.0,2.0,2.0,7.0,0.0,0.0,2025
2025-09-17,401820317,4065870,Jackie Young,jackie young,LV,35,25,5,4,1,0,2,8.0,17.0,1.0,6.0,7.0,11.0,8.0,8.0,2025
2025-09-17,401820317,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,6,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2025
2025-09-17,401820317,2987869,Jewell Loyd,jewell loyd,LV,29,13,1,2,0,0,1,4.0,9.0,3.0,7.0,1.0,2.0,2.0,4.0,2025
2025-09-17,401820317,4281190,Dana Evans,dana evans,LV,14,2,0,2,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2025
2025-09-17,401820317,1068,Nneka Ogwumike,nneka ogwumike,SEA,34,24,10,3,1,0,1,9.0,19.0,4.0,5.0,5.0,14.0,2.0,2.0,2025
2025-09-17,401820317,3142328,Gabby Williams,gabby williams,SEA,36,6,1,2,1,0,1,2.0,8.0,0.0,2.0,2.0,6.0,2.0,2.0,2025
2025-09-17,401820317,4420318,Ezi Magbegor,ezi magbegor,SEA,23,4,5,3,1,2,1,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2025
2025-09-17,401820317,2491205,Skylar Diggins,skylar diggins,SEA,35,26,1,7,2,1,4,10.0,20.0,4.0,6.0,6.0,14.0,2.0,3.0,2025
2025-09-17,401820317,2988756,Brittney Sykes,brittney sykes,SEA,27,4,3,1,0,0,3,2.0,6.0,0.0,1.0,2.0,5.0,0.0,1.0,2025
2025-09-17,401820317,5220150,Dominique Malonga,dominique malonga,SEA,23,11,10,3,0,2,0,4.0,7.0,0.0,0.0,4.0,7.0,3.0,3.0,2025
2025-09-17,401820317,2491214,Erica Wheeler,erica wheeler,SEA,22,11,2,3,1,0,0,4.0,9.0,2.0,5.0,2.0,4.0,1.0,1.0,2025
2025-09-18,401820318,2529140,Alyssa Thomas,alyssa thomas,PHX,26,15,6,7,1,0,1,6.0,13.0,0.0,1.0,6.0,12.0,3.0,3.0,2025
2025-09-18,401820318,4068042,Natasha Mack,natasha mack,PHX,17,6,5,1,0,1,1,3.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,2025
2025-09-18,401820318,4281929,Satou Sabally,satou sabally,PHX,30,15,7,4,4,0,2,5.0,11.0,2.0,4.0,3.0,7.0,3.0,3.0,2025
2025-09-18,401820318,2998938,Kahleah Copper,kahleah copper,PHX,29,14,2,0,0,1,0,5.0,9.0,0.0,1.0,5.0,8.0,4.0,4.0,2025
2025-09-18,401820318,5274110,Monique Akoa Makani,monique akoa makani,PHX,20,6,3,3,0,0,0,3.0,7.0,0.0,3.0,3.0,4.0,0.0,0.0,2025
2025-09-18,401820318,869,DeWanna Bonner,dewanna bonner,PHX,21,14,8,1,2,0,0,6.0,9.0,1.0,2.0,5.0,7.0,1.0,2.0,2025
2025-09-18,401820318,3142087,Kathryn Westbeld,kathryn westbeld,PHX,19,10,3,2,0,0,0,4.0,6.0,2.0,4.0,2.0,2.0,0.0,0.0,2025
2025-09-18,401820318,3916514,Kalani Brown,kalani brown,PHX,3,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-18,401820318,887,Sami Whitcomb,sami whitcomb,PHX,23,3,2,4,3,0,1,1.0,7.0,1.0,5.0,0.0,2.0,0.0,0.0,2025
2025-09-18,401820318,3920741,Kitija Laksa,kitija laksa,PHX,5,3,1,0,0,0,1,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820318,4282168,Kiana Williams,kiana williams,PHX,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820318,4399342,Lexi Held,lexi held,PHX,5,0,1,0,0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820318,2998928,Breanna Stewart,breanna stewart,NY,20,6,2,2,0,1,3,2.0,6.0,0.0,1.0,2.0,5.0,2.0,2.0,2025
2025-09-18,401820318,4683006,Leonie Fiebich,leonie fiebich,NY,23,2,2,2,1,0,1,0.0,5.0,0.0,2.0,0.0,3.0,2.0,2.0,2025
2025-09-18,401820318,2999101,Jonquel Jones,jonquel jones,NY,22,7,13,1,0,2,2,3.0,9.0,1.0,3.0,2.0,6.0,0.0,0.0,2025
2025-09-18,401820318,2529137,Natasha Cloud,natasha cloud,NY,28,8,2,2,0,0,1,2.0,5.0,2.0,4.0,0.0,1.0,2.0,2.0,2025
2025-09-18,401820318,4066533,Sabrina Ionescu,sabrina ionescu,NY,26,9,4,3,1,1,1,3.0,13.0,1.0,8.0,2.0,5.0,2.0,6.0,2025
2025-09-18,401820318,2566453,Isabelle Harrison,isabelle harrison,NY,7,4,2,0,2,0,0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2025
2025-09-18,401820318,3099736,Stephanie Talbot,stephanie talbot,NY,9,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820318,4398768,Nyara Sabally,nyara sabally,NY,7,1,1,1,1,0,0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,2025
2025-09-18,401820318,3027368,Emma Meesseman,emma meesseman,NY,18,11,6,3,0,0,3,4.0,9.0,0.0,0.0,4.0,9.0,3.0,4.0,2025
2025-09-18,401820318,2327695,Rebekah Gardner,rebekah gardner,NY,13,3,1,0,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820318,3922628,Kennedy Burke,kennedy burke,NY,16,6,1,0,0,0,3,2.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2025
2025-09-18,401820318,4038379,Marine Johannes,marine johannes,NY,10,3,2,0,0,0,1,0.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,2025
2025-09-18,401820319,3906972,Bridget Carleton,bridget carleton,MIN,22,12,2,1,0,0,0,4.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,2025
2025-09-18,401820319,3913881,Alanna Smith,alanna smith,MIN,19,2,1,0,1,3,1,1.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,2025
2025-09-18,401820319,3917450,Napheesa Collier,napheesa collier,MIN,39,24,7,4,1,0,3,10.0,16.0,1.0,5.0,9.0,11.0,3.0,7.0,2025
2025-09-18,401820319,2529205,Kayla McBride,kayla mcbride,MIN,38,18,4,3,2,0,0,8.0,13.0,1.0,3.0,7.0,10.0,1.0,1.0,2025
2025-09-18,401820319,2987891,Courtney Williams,courtney williams,MIN,28,6,5,7,0,0,4,3.0,9.0,0.0,4.0,3.0,5.0,0.0,0.0,2025
2025-09-18,401820319,3906949,Jessica Shepard,jessica shepard,MIN,19,0,6,0,0,0,1,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2025
2025-09-18,401820319,3906753,Natisha Hiedeman,natisha hiedeman,MIN,21,2,2,7,2,1,2,1.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,2025
2025-09-18,401820319,4066548,DiJonai Carrington,dijonai carrington,MIN,14,11,2,0,0,1,1,4.0,9.0,2.0,5.0,2.0,4.0,1.0,2.0,2025
2025-09-18,401820319,4257500,Cecilia Zandalasini,cecilia zandalasini,GS,32,14,5,3,1,0,4,6.0,16.0,2.0,4.0,4.0,12.0,0.0,1.0,2025
2025-09-18,401820319,4790264,Janelle Salaun,janelle salaun,GS,34,14,4,1,0,0,0,4.0,7.0,2.0,4.0,2.0,3.0,4.0,5.0,2025
2025-09-18,401820319,4790263,Iliana Rupert,iliana rupert,GS,32,8,2,5,0,1,4,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,2025
2025-09-18,401820319,4065780,Kaila Charles,kaila charles,GS,28,5,4,3,2,1,0,2.0,6.0,1.0,1.0,1.0,5.0,0.0,0.0,2025
2025-09-18,401820319,4398935,Veronica Burton,veronica burton,GS,35,13,6,9,4,1,3,4.0,12.0,3.0,6.0,1.0,6.0,2.0,2.0,2025
2025-09-18,401820319,3142255,Monique Billings,monique billings,GS,25,15,4,0,1,1,0,7.0,12.0,0.0,0.0,7.0,12.0,1.0,1.0,2025
2025-09-18,401820319,4398907,Kate Martin,kate martin,GS,6,5,1,0,0,0,0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2025
2025-09-18,401820319,5208982,Carla Leite,carla leite,GS,8,0,2,1,0,0,1,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2025
2025-09-18,401820320,2529130,Natasha Howard,natasha howard,IND,25,12,6,3,0,0,1,6.0,12.0,0.0,2.0,6.0,10.0,0.0,0.0,2025
2025-09-18,401820320,4432831,Aliyah Boston,aliyah boston,IND,34,14,12,6,1,0,0,6.0,11.0,0.0,1.0,6.0,10.0,2.0,6.0,2025
2025-09-18,401820320,2529047,Odyssey Sims,odyssey sims,IND,28,16,2,8,3,0,0,5.0,15.0,1.0,4.0,4.0,11.0,5.0,7.0,2025
2025-09-18,401820320,3142191,Kelsey Mitchell,kelsey mitchell,IND,35,24,2,1,0,0,1,7.0,16.0,3.0,6.0,4.0,10.0,7.0,7.0,2025
2025-09-18,401820320,4398829,Lexie Hull,lexie hull,IND,32,10,2,2,2,0,2,3.0,7.0,1.0,5.0,2.0,2.0,3.0,4.0,2025
2025-09-18,401820320,3142086,Brianna Turner,brianna turner,IND,18,2,5,2,0,2,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-18,401820320,4433546,Makayla Timpson,makayla timpson,IND,4,2,5,0,0,0,0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2025
2025-09-18,401820320,1107,Shey Peddy,shey peddy,IND,11,3,0,1,1,0,1,1.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,2025
2025-09-18,401820320,2999035,Aerial Powers,aerial powers,IND,15,4,0,1,0,1,0,2.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,2025
2025-09-18,401820320,3058895,Brionna Jones,brionna jones,ATL,32,12,7,4,1,1,3,5.0,8.0,1.0,2.0,4.0,6.0,1.0,2.0,2025
2025-09-18,401820320,4398915,Naz Hillmon,naz hillmon,ATL,40,9,10,1,0,0,1,3.0,8.0,2.0,5.0,1.0,3.0,1.0,2.0,2025
2025-09-18,401820320,3058901,Allisha Gray,allisha gray,ATL,33,19,12,1,0,1,2,9.0,15.0,1.0,3.0,8.0,12.0,0.0,0.0,2025
2025-09-18,401820320,3142250,Jordin Canada,jordin canada,ATL,33,18,3,10,0,1,3,8.0,14.0,0.0,2.0,8.0,12.0,2.0,5.0,2025
2025-09-18,401820320,4398674,Rhyne Howard,rhyne howard,ATL,39,16,3,3,2,1,3,7.0,18.0,2.0,8.0,5.0,10.0,0.0,1.0,2025
2025-09-18,401820320,3054590,Nia Coffey,nia coffey,ATL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820320,2490553,Brittney Griner,brittney griner,ATL,8,5,0,1,0,0,0,2.0,4.0,0.0,0.0,2.0,4.0,1.0,1.0,2025
2025-09-18,401820320,4280850,Maya Caldwell,maya caldwell,ATL,5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-18,401820320,4433431,Te-Hina Paopao,te hina paopao,ATL,9,6,3,1,0,0,1,3.0,7.0,0.0,3.0,3.0,4.0,0.0,0.0,2025
2025-09-19,401820321,1068,Nneka Ogwumike,nneka ogwumike,SEA,32,16,9,2,1,0,1,4.0,13.0,1.0,3.0,3.0,10.0,7.0,8.0,2025
2025-09-19,401820321,3142328,Gabby Williams,gabby williams,SEA,28,7,6,2,2,0,2,3.0,6.0,1.0,2.0,2.0,4.0,0.0,0.0,2025
2025-09-19,401820321,4420318,Ezi Magbegor,ezi magbegor,SEA,26,9,5,2,2,0,1,4.0,7.0,0.0,1.0,4.0,6.0,1.0,3.0,2025
2025-09-19,401820321,2491205,Skylar Diggins,skylar diggins,SEA,36,13,4,6,3,1,3,4.0,13.0,3.0,5.0,1.0,8.0,2.0,2.0,2025
2025-09-19,401820321,2988756,Brittney Sykes,brittney sykes,SEA,23,9,2,0,0,1,3,4.0,5.0,0.0,0.0,4.0,5.0,1.0,1.0,2025
2025-09-19,401820321,5220150,Dominique Malonga,dominique malonga,SEA,22,3,5,0,0,2,3,1.0,5.0,0.0,0.0,1.0,5.0,1.0,2.0,2025
2025-09-19,401820321,2491214,Erica Wheeler,erica wheeler,SEA,33,16,2,5,1,0,3,6.0,16.0,2.0,7.0,4.0,9.0,2.0,2.0,2025
2025-09-19,401820321,4398776,NaLyssa Smith,nalyssa smith,LV,18,2,4,2,0,0,1,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2025
2025-09-19,401820321,4433633,Kierstan Bell,kierstan bell,LV,20,0,7,1,0,0,2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-19,401820321,3149391,A'ja Wilson,a ja wilson,LV,37,38,5,3,3,2,1,14.0,26.0,0.0,1.0,14.0,25.0,10.0,11.0,2025
2025-09-19,401820321,2529122,Chelsea Gray,chelsea gray,LV,37,12,2,8,2,2,5,5.0,8.0,2.0,3.0,3.0,5.0,0.0,0.0,2025
2025-09-19,401820321,4065870,Jackie Young,jackie young,LV,34,14,2,1,4,0,3,6.0,12.0,1.0,2.0,5.0,10.0,1.0,2.0,2025
2025-09-19,401820321,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,10,2,2,1,0,0,0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2025
2025-09-19,401820321,2590093,Kiah Stokes,kiah stokes,LV,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-19,401820321,2987869,Jewell Loyd,jewell loyd,LV,29,4,5,2,2,1,1,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2025
2025-09-19,401820321,4281190,Dana Evans,dana evans,LV,14,2,0,2,0,0,0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2025
2025-09-20,401820324,2998928,Breanna Stewart,breanna stewart,NY,35,30,9,3,2,2,0,8.0,17.0,2.0,3.0,6.0,14.0,12.0,15.0,2025
2025-09-20,401820324,4683006,Leonie Fiebich,leonie fiebich,NY,28,3,3,1,0,0,1,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,2025
2025-09-20,401820324,2999101,Jonquel Jones,jonquel jones,NY,33,3,8,4,0,1,0,1.0,10.0,0.0,5.0,1.0,5.0,1.0,2.0,2025
2025-09-20,401820324,2529137,Natasha Cloud,natasha cloud,NY,35,7,3,2,4,1,4,2.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,2025
2025-09-20,401820324,4066533,Sabrina Ionescu,sabrina ionescu,NY,37,22,6,4,0,0,4,8.0,19.0,3.0,12.0,5.0,7.0,3.0,3.0,2025
2025-09-20,401820324,3027368,Emma Meesseman,emma meesseman,NY,9,0,2,3,0,0,0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,2025
2025-09-20,401820324,2327695,Rebekah Gardner,rebekah gardner,NY,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-20,401820324,3922628,Kennedy Burke,kennedy burke,NY,21,8,2,1,1,2,1,3.0,9.0,0.0,6.0,3.0,3.0,2.0,2.0,2025
2025-09-20,401820324,2529140,Alyssa Thomas,alyssa thomas,PHX,37,20,11,11,2,1,5,7.0,18.0,0.0,0.0,7.0,18.0,6.0,8.0,2025
2025-09-20,401820324,4068042,Natasha Mack,natasha mack,PHX,19,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-20,401820324,4281929,Satou Sabally,satou sabally,PHX,34,23,12,3,2,1,1,6.0,14.0,4.0,9.0,2.0,5.0,7.0,9.0,2025
2025-09-20,401820324,2998938,Kahleah Copper,kahleah copper,PHX,34,12,9,0,1,0,3,5.0,15.0,2.0,4.0,3.0,11.0,0.0,0.0,2025
2025-09-20,401820324,5274110,Monique Akoa Makani,monique akoa makani,PHX,23,4,3,3,1,0,3,2.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,2025
2025-09-20,401820324,869,DeWanna Bonner,dewanna bonner,PHX,21,4,8,2,1,1,0,2.0,8.0,0.0,2.0,2.0,6.0,0.0,0.0,2025
2025-09-20,401820324,3142087,Kathryn Westbeld,kathryn westbeld,PHX,8,3,2,0,0,0,0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2025
2025-09-20,401820324,887,Sami Whitcomb,sami whitcomb,PHX,22,13,1,1,1,0,0,3.0,9.0,2.0,6.0,1.0,3.0,5.0,5.0,2025
2025-09-21,401820327,2529130,Natasha Howard,natasha howard,IND,22,12,11,3,2,0,2,4.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,2025
2025-09-21,401820327,4432831,Aliyah Boston,aliyah boston,IND,29,6,11,5,0,0,2,3.0,9.0,0.0,2.0,3.0,7.0,0.0,0.0,2025
2025-09-21,401820327,2529047,Odyssey Sims,odyssey sims,IND,32,17,2,3,3,0,1,7.0,13.0,0.0,1.0,7.0,12.0,3.0,3.0,2025
2025-09-21,401820327,3142191,Kelsey Mitchell,kelsey mitchell,IND,34,34,1,3,2,0,3,12.0,23.0,4.0,6.0,8.0,17.0,6.0,6.0,2025
2025-09-21,401820327,4398829,Lexie Hull,lexie hull,IND,35,6,2,2,0,1,0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,2.0,2025
2025-09-21,401820327,3142086,Brianna Turner,brianna turner,IND,23,6,2,0,0,1,1,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,2025
2025-09-21,401820327,4433546,Makayla Timpson,makayla timpson,IND,4,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2025
