player,team,date,game_id,points,totalRebounds,assists,steals,blocks,threePointFieldGoalsMade,freeThrowsMade,espnFPS
Clint Capela,HOU,2026-03-07,401810765,2.0,6.0,0.0,1.0,1.0,0.0,0.0,6.9
Aaron Holiday,HOU,2026-03-07,401810765,3.0,3.0,0.0,1.0,0.0,0.0,1.0,5.05
Josh Okogie,HOU,2026-03-07,401810765,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.4
OG Anunoby,NY,2026-03-07,401810766,34.0,7.0,5.0,4.0,1.0,6.0,6.0,61.1
Karl-Anthony Towns,NY,2026-03-07,401810766,17.0,13.0,2.0,1.0,0.0,1.0,2.0,35.8
Josh Hart,NY,2026-03-07,401810766,18.0,5.0,2.0,0.0,0.0,2.0,0.0,28.3
Mikal Bridges,NY,2026-03-07,401810766,9.0,2.0,4.0,0.0,3.0,1.0,0.0,20.9
Jalen Brunson,NY,2026-03-07,401810766,9.0,3.0,15.0,1.0,0.0,1.0,2.0,28.8
Jeremy Sochan,NY,2026-03-07,401810766,2.0,3.0,2.0,3.0,0.0,0.0,0.0,10.4
Pacome Dadiet,NY,2026-03-07,401810766,11.0,2.0,0.0,0.0,0.0,3.0,0.0,15.5
Mohamed Diawara,NY,2026-03-07,401810766,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.2
Mitchell Robinson,NY,2026-03-07,401810766,13.0,5.0,1.0,0.0,0.0,0.0,1.0,23.35
Ariel Hukporti,NY,2026-03-07,401810766,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3
Jordan Clarkson,NY,2026-03-07,401810766,7.0,3.0,0.0,1.0,0.0,0.0,1.0,11.85
Landry Shamet,NY,2026-03-07,401810766,10.0,3.0,0.0,0.0,0.0,2.0,2.0,14.2
Jose Alvarado,NY,2026-03-07,401810766,4.0,1.0,3.0,0.0,0.0,0.0,2.0,9.1
Tyler Kolek,NY,2026-03-07,401810766,2.0,2.0,8.0,0.0,0.0,0.0,0.0,15.4
Aaron Gordon,DEN,2026-03-07,401810766,3.0,3.0,3.0,0.0,0.0,0.0,1.0,5.85
Cameron Johnson,DEN,2026-03-07,401810766,10.0,3.0,5.0,1.0,0.0,1.0,1.0,21.35
Nikola Jokic,DEN,2026-03-07,401810766,38.0,8.0,5.0,2.0,0.0,1.0,9.0,62.75
Jamal Murray,DEN,2026-03-07,401810766,12.0,1.0,3.0,0.0,1.0,1.0,1.0,18.25
Christian Braun,DEN,2026-03-07,401810766,7.0,4.0,5.0,0.0,0.0,1.0,2.0,14.2
Zeke Nnaji,DEN,2026-03-07,401810766,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.1
DaRon Holmes II,DEN,2026-03-07,401810766,11.0,1.0,0.0,0.0,0.0,2.0,3.0,13.55
Spencer Jones,DEN,2026-03-07,401810766,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.6
David Roddy,DEN,2026-03-07,401810766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8
Jonas Valanciunas,DEN,2026-03-07,401810766,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Tim Hardaway Jr.,DEN,2026-03-07,401810766,6.0,1.0,1.0,0.0,0.0,1.0,3.0,3.85
Tyus Jones,DEN,2026-03-07,401810766,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.6
Bruce Brown,DEN,2026-03-07,401810766,7.0,2.0,3.0,2.0,0.0,0.0,1.0,17.05
Jalen Pickett,DEN,2026-03-07,401810766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2
Julian Strawther,DEN,2026-03-07,401810766,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.8
Herbert Jones,NO,2026-03-07,401810767,14.0,2.0,4.0,2.0,1.0,2.0,0.0,26.3
Zion Williamson,NO,2026-03-07,401810767,19.0,10.0,3.0,0.0,0.0,0.0,7.0,31.65
Trey Murphy III,NO,2026-03-07,401810767,22.0,2.0,4.0,2.0,1.0,4.0,6.0,30.9
Dejounte Murray,NO,2026-03-07,401810767,15.0,8.0,5.0,2.0,0.0,1.0,4.0,28.7
Saddiq Bey,NO,2026-03-07,401810767,19.0,6.0,0.0,1.0,1.0,1.0,8.0,28.8
Karlo Matkovic,NO,2026-03-07,401810767,9.0,3.0,0.0,1.0,0.0,1.0,0.0,15.6
Derik Queen,NO,2026-03-07,401810767,4.0,1.0,1.0,0.0,0.0,0.0,2.0,3.4
Yves Missi,NO,2026-03-07,401810767,4.0,8.0,0.0,0.0,0.0,0.0,0.0,12.5
Bryce McGowens,NO,2026-03-07,401810767,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.7
Jeremiah Fears,NO,2026-03-07,401810767,8.0,0.0,1.0,0.0,0.0,1.0,3.0,8.25
Royce O'Neale,PHX,2026-03-07,401810767,11.0,6.0,3.0,0.0,0.0,3.0,0.0,21.2
Oso Ighodaro,PHX,2026-03-07,401810767,13.0,6.0,1.0,1.0,1.0,0.0,3.0,24.65
Devin Booker,PHX,2026-03-07,401810767,32.0,4.0,4.0,2.0,0.0,5.0,7.0,42.95
Collin Gillespie,PHX,2026-03-07,401810767,12.0,6.0,6.0,1.0,0.0,4.0,0.0,24.3
Jalen Green,PHX,2026-03-07,401810767,25.0,5.0,3.0,0.0,0.0,3.0,6.0,34.3
Haywood Highsmith,PHX,2026-03-07,401810767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Dunn,PHX,2026-03-07,401810767,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.4
Rasheer Fleming,PHX,2026-03-07,401810767,6.0,5.0,0.0,0.0,0.0,2.0,0.0,8.3
Khaman Maluach,PHX,2026-03-07,401810767,4.0,4.0,1.0,0.0,5.0,0.0,0.0,16.2
Grayson Allen,PHX,2026-03-07,401810767,12.0,2.0,8.0,4.0,0.0,2.0,2.0,28.2
Amir Coffey,PHX,2026-03-07,401810767,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4
Kawhi Leonard,LAC,2026-03-07,401810768,30.0,9.0,3.0,3.0,0.0,1.0,9.0,48.25
Derrick Jones Jr.,LAC,2026-03-07,401810768,12.0,3.0,2.0,0.0,2.0,2.0,2.0,18.7
Brook Lopez,LAC,2026-03-07,401810768,26.0,6.0,2.0,4.0,0.0,4.0,0.0,42.0
Kris Dunn,LAC,2026-03-07,401810768,4.0,7.0,5.0,0.0,0.0,0.0,0.0,16.2
Kobe Sanders,LAC,2026-03-07,401810768,10.0,4.0,1.0,2.0,0.0,2.0,0.0,17.6
Nicolas Batum,LAC,2026-03-07,401810768,6.0,2.0,1.0,1.0,0.0,2.0,0.0,11.6
Isaiah Jackson,LAC,2026-03-07,401810768,5.0,5.0,1.0,1.0,0.0,0.0,1.0,13.15
Jordan Miller,LAC,2026-03-07,401810768,11.0,2.0,6.0,1.0,0.0,1.0,2.0,25.3
Bennedict Mathurin,LAC,2026-03-07,401810768,8.0,3.0,1.0,0.0,1.0,0.0,2.0,8.5
Julian Champagnie,SA,2026-03-07,401810768,20.0,9.0,1.0,0.0,0.0,5.0,3.0,30.95
Victor Wembanyama,SA,2026-03-07,401810768,27.0,10.0,1.0,1.0,4.0,4.0,1.0,46.75
De'Aaron Fox,SA,2026-03-07,401810768,19.0,2.0,9.0,1.0,0.0,1.0,0.0,35.0
Devin Vassell,SA,2026-03-07,401810768,11.0,4.0,3.0,1.0,0.0,2.0,1.0,16.45
Stephon Castle,SA,2026-03-07,401810768,6.0,8.0,8.0,0.0,0.0,1.0,1.0,19.05
Lindy Waters III,SA,2026-03-07,401810768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Keldon Johnson,SA,2026-03-07,401810768,10.0,6.0,0.0,0.0,0.0,2.0,0.0,16.0
Carter Bryant,SA,2026-03-07,401810768,5.0,3.0,1.0,2.0,1.0,1.0,0.0,14.8
Luke Kornet,SA,2026-03-07,401810768,10.0,7.0,2.0,0.0,1.0,0.0,0.0,21.6
Dylan Harper,SA,2026-03-07,401810768,8.0,2.0,4.0,1.0,1.0,1.0,1.0,17.35
Pascal Siakam,IND,2026-03-07,401810769,26.0,5.0,3.0,2.0,0.0,0.0,6.0,36.9
Jarace Walker,IND,2026-03-07,401810769,10.0,9.0,5.0,1.0,0.0,1.0,1.0,25.05
Jay Huff,IND,2026-03-07,401810769,16.0,6.0,2.0,1.0,2.0,2.0,2.0,29.5
Andrew Nembhard,IND,2026-03-07,401810769,17.0,2.0,8.0,1.0,0.0,1.0,2.0,32.4
Aaron Nesmith,IND,2026-03-07,401810769,7.0,3.0,1.0,0.0,2.0,1.0,0.0,10.9
Obi Toppin,IND,2026-03-07,401810769,2.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
Micah Potter,IND,2026-03-07,401810769,8.0,6.0,3.0,0.0,0.0,1.0,3.0,19.35
T.J. McConnell,IND,2026-03-07,401810769,10.0,1.0,4.0,2.0,0.0,0.0,0.0,19.6
Kobe Brown,IND,2026-03-07,401810769,8.0,1.0,0.0,0.0,0.0,1.0,1.0,11.45
Ben Sheppard,IND,2026-03-07,401810769,5.0,2.0,4.0,3.0,0.0,1.0,0.0,12.9
Quenton Jackson,IND,2026-03-07,401810769,8.0,1.0,2.0,0.0,0.0,0.0,2.0,12.9
Rui Hachimura,LAL,2026-03-07,401810769,13.0,3.0,1.0,0.0,0.0,2.0,1.0,20.25
Jaxson Hayes,LAL,2026-03-07,401810769,9.0,4.0,2.0,1.0,0.0,0.0,3.0,18.15
Marcus Smart,LAL,2026-03-07,401810769,11.0,3.0,3.0,0.0,0.0,3.0,0.0,19.2
Luka Doncic,LAL,2026-03-07,401810769,44.0,9.0,5.0,3.0,2.0,7.0,9.0,70.35
Austin Reaves,LAL,2026-03-07,401810769,19.0,2.0,5.0,0.0,0.0,1.0,6.0,26.2
Jarred Vanderbilt,LAL,2026-03-07,401810769,2.0,8.0,3.0,1.0,0.0,0.0,0.0,13.1
Drew Timme,LAL,2026-03-07,401810769,4.0,2.0,1.0,0.0,0.0,0.0,0.0,8.7
Jake LaRavia,LAL,2026-03-07,401810769,8.0,2.0,0.0,0.0,0.0,0.0,2.0,9.6
Dalton Knecht,LAL,2026-03-07,401810769,3.0,1.0,1.0,0.0,0.0,1.0,0.0,5.7
Luke Kennard,LAL,2026-03-07,401810769,15.0,7.0,3.0,0.0,0.0,3.0,0.0,29.8
Kobe Bufkin,LAL,2026-03-07,401810769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2
Bronny James,LAL,2026-03-07,401810769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manon,LAL,2026-03-07,401810769,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2
Paolo Banchero,ORL,2026-03-07,401810770,25.0,15.0,3.0,0.0,0.0,1.0,4.0,45.3
Wendell Carter Jr.,ORL,2026-03-07,401810770,10.0,6.0,3.0,1.0,1.0,0.0,2.0,25.6
Desmond Bane,ORL,2026-03-07,401810770,30.0,3.0,4.0,1.0,0.0,0.0,10.0,45.1
Jalen Suggs,ORL,2026-03-07,401810770,14.0,4.0,4.0,2.0,1.0,3.0,1.0,25.15
Anthony Black,ORL,2026-03-07,401810770,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4
Moritz Wagner,ORL,2026-03-07,401810770,7.0,7.0,3.0,0.0,0.0,0.0,5.0,14.25
Jamal Cain,ORL,2026-03-07,401810770,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8
Tristan da Silva,ORL,2026-03-07,401810770,11.0,7.0,4.0,2.0,0.0,1.0,0.0,25.8
Noah Penda,ORL,2026-03-07,401810770,0.0,6.0,1.0,1.0,1.0,0.0,0.0,8.2
Goga Bitadze,ORL,2026-03-07,401810770,4.0,4.0,1.0,0.0,0.0,0.0,2.0,10.1
Jevon Carter,ORL,2026-03-07,401810770,6.0,2.0,4.0,0.0,0.0,2.0,0.0,9.5
Jett Howard,ORL,2026-03-07,401810770,9.0,3.0,0.0,0.0,1.0,1.0,2.0,12.1
Julius Randle,MIN,2026-03-07,401810770,14.0,9.0,1.0,2.0,0.0,1.0,1.0,22.65
Jaden McDaniels,MIN,2026-03-07,401810770,3.0,4.0,2.0,3.0,0.0,0.0,3.0,4.15
Rudy Gobert,MIN,2026-03-07,401810770,12.0,8.0,0.0,2.0,1.0,0.0,0.0,25.6
Donte DiVincenzo,MIN,2026-03-07,401810770,0.0,2.0,4.0,1.0,0.0,0.0,0.0,3.1
Anthony Edwards,MIN,2026-03-07,401810770,34.0,3.0,2.0,2.0,2.0,5.0,13.0,47.05
Julian Phillips,MIN,2026-03-07,401810770,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.3
Naz Reid,MIN,2026-03-07,401810770,13.0,8.0,1.0,0.0,0.0,1.0,2.0,21.6
Rocco Zikarsky,MIN,2026-03-07,401810770,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
Ayo Dosunmu,MIN,2026-03-07,401810770,3.0,2.0,2.0,0.0,0.0,1.0,0.0,4.1
Jaylen Clark,MIN,2026-03-07,401810770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
Terrence Shannon Jr.,MIN,2026-03-07,401810770,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6
Bones Hyland,MIN,2026-03-07,401810770,9.0,1.0,4.0,0.0,0.0,1.0,2.0,12.8
Michael Porter Jr.,BKN,2026-03-07,401810771,30.0,13.0,1.0,2.0,1.0,3.0,7.0,46.15
Noah Clowney,BKN,2026-03-07,401810771,16.0,3.0,2.0,0.0,1.0,1.0,7.0,21.15
Nic Claxton,BKN,2026-03-07,401810771,2.0,6.0,4.0,1.0,3.0,0.0,0.0,15.2
Terance Mann,BKN,2026-03-07,401810771,7.0,4.0,2.0,0.0,1.0,0.0,1.0,13.75
Nolan Traore,BKN,2026-03-07,401810771,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.2
Ziaire Williams,BKN,2026-03-07,401810771,23.0,4.0,0.0,1.0,0.0,5.0,8.0,31.2
Danny Wolf,BKN,2026-03-07,401810771,8.0,3.0,4.0,0.0,1.0,0.0,4.0,19.5
Day'Ron Sharpe,BKN,2026-03-07,401810771,13.0,7.0,4.0,2.0,0.0,1.0,0.0,28.3
Ochai Agbaji,BKN,2026-03-07,401810771,6.0,4.0,0.0,0.0,2.0,0.0,0.0,13.5
Ben Saraf,BKN,2026-03-07,401810771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7
Tobias Harris,DET,2026-03-07,401810771,18.0,10.0,0.0,1.0,0.0,1.0,1.0,30.35
Duncan Robinson,DET,2026-03-07,401810771,15.0,0.0,4.0,0.0,0.0,3.0,6.0,22.7
Jalen Duren,DET,2026-03-07,401810771,17.0,14.0,2.0,1.0,3.0,0.0,3.0,35.65
Marcus Sasser,DET,2026-03-07,401810771,8.0,3.0,4.0,5.0,0.0,2.0,0.0,18.4
Daniss Jenkins,DET,2026-03-07,401810771,11.0,1.0,9.0,2.0,0.0,0.0,3.0,22.85
Isaiah Stewart,DET,2026-03-07,401810771,10.0,4.0,0.0,0.0,0.0,1.0,5.0,14.85
Ronald Holland II,DET,2026-03-07,401810771,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.6
Javonte Green,DET,2026-03-07,401810771,5.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0
Caris LeVert,DET,2026-03-07,401810771,7.0,2.0,1.0,2.0,1.0,1.0,0.0,12.1
Kevin Huerter,DET,2026-03-07,401810771,8.0,0.0,1.0,0.0,2.0,1.0,3.0,11.05
Dominick Barlow,PHI,2026-03-07,401810772,4.0,1.0,2.0,0.0,1.0,0.0,0.0,8.1
Adem Bona,PHI,2026-03-07,401810772,4.0,7.0,3.0,0.0,1.0,0.0,0.0,14.7
Kelly Oubre Jr.,PHI,2026-03-07,401810772,24.0,5.0,4.0,2.0,0.0,3.0,1.0,37.75
Quentin Grimes,PHI,2026-03-07,401810772,26.0,6.0,3.0,1.0,0.0,3.0,5.0,38.25
Tyrese Maxey,PHI,2026-03-07,401810772,31.0,2.0,5.0,4.0,0.0,3.0,4.0,45.5
Trendon Watford,PHI,2026-03-07,401810772,10.0,2.0,2.0,0.0,1.0,0.0,0.0,19.6
Jabari Walker,PHI,2026-03-07,401810772,9.0,5.0,1.0,1.0,0.0,1.0,2.0,15.3
Andre Drummond,PHI,2026-03-07,401810772,2.0,7.0,1.0,0.0,0.0,0.0,0.0,8.3
Cameron Payne,PHI,2026-03-07,401810772,6.0,1.0,6.0,2.0,1.0,0.0,0.0,18.6
Onyeka Okongwu,ATL,2026-03-07,401810772,10.0,6.0,5.0,2.0,0.0,1.0,1.0,25.35
Jalen Johnson,ATL,2026-03-07,401810772,35.0,10.0,7.0,2.0,0.0,2.0,9.0,61.95
CJ McCollum,ATL,2026-03-07,401810772,17.0,3.0,7.0,1.0,0.0,1.0,4.0,26.4
Nickeil Alexander-Walker,ATL,2026-03-07,401810772,24.0,2.0,6.0,1.0,0.0,4.0,4.0,36.0
Dyson Daniels,ATL,2026-03-07,401810772,15.0,9.0,4.0,2.0,0.0,1.0,0.0,34.8
Corey Kispert,ATL,2026-03-07,401810772,7.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0
Mouhamed Gueye,ATL,2026-03-07,401810772,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.6
Zaccharie Risacher,ATL,2026-03-07,401810772,8.0,4.0,2.0,3.0,1.0,2.0,0.0,19.9
Jock Landale,ATL,2026-03-07,401810772,7.0,1.0,0.0,0.0,0.0,1.0,2.0,8.1
Gabe Vincent,ATL,2026-03-07,401810772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8
Kawhi Leonard,LAC,2026-03-08,401810773,28.0,5.0,2.0,2.0,0.0,0.0,12.0,41.6
Derrick Jones Jr.,LAC,2026-03-08,401810773,16.0,4.0,1.0,1.0,0.0,0.0,2.0,29.1
Brook Lopez,LAC,2026-03-08,401810773,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
Kris Dunn,LAC,2026-03-08,401810773,0.0,3.0,3.0,2.0,0.0,0.0,0.0,5.5
Darius Garland,LAC,2026-03-08,401810773,21.0,4.0,6.0,0.0,0.0,3.0,2.0,29.4
Nicolas Batum,LAC,2026-03-08,401810773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Jackson,LAC,2026-03-08,401810773,12.0,12.0,0.0,2.0,1.0,0.0,0.0,27.2
Jordan Miller,LAC,2026-03-08,401810773,14.0,1.0,2.0,0.0,0.0,0.0,10.0,16.9
Bennedict Mathurin,LAC,2026-03-08,401810773,21.0,10.0,1.0,1.0,1.0,0.0,9.0,34.45
TyTy Washington Jr.,LAC,2026-03-08,401810773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobe Sanders,LAC,2026-03-08,401810773,7.0,2.0,0.0,2.0,0.0,1.0,2.0,11.4
Cam Christie,LAC,2026-03-08,401810773,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2
Olivier-Maxence Prosper,MEM,2026-03-08,401810773,11.0,2.0,2.0,0.0,1.0,3.0,0.0,19.7
GG Jackson,MEM,2026-03-08,401810773,14.0,7.0,1.0,1.0,1.0,1.0,1.0,24.05
Jaylen Wells,MEM,2026-03-08,401810773,8.0,1.0,1.0,0.0,0.0,2.0,2.0,7.4
Ty Jerome,MEM,2026-03-08,401810773,23.0,2.0,7.0,3.0,0.0,2.0,7.0,37.05
Scotty Pippen Jr.,MEM,2026-03-08,401810773,11.0,3.0,3.0,1.0,0.0,1.0,2.0,19.1
Taylor Hendricks,MEM,2026-03-08,401810773,18.0,4.0,2.0,2.0,2.0,3.0,1.0,35.35
Cedric Coward,MEM,2026-03-08,401810773,15.0,7.0,0.0,0.0,1.0,2.0,3.0,19.85
Cam Spencer,MEM,2026-03-08,401810773,12.0,3.0,4.0,0.0,0.0,2.0,2.0,23.5
Jahmai Mashack,MEM,2026-03-08,401810773,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
Javon Small,MEM,2026-03-08,401810773,2.0,2.0,3.0,1.0,1.0,0.0,2.0,10.3
Walter Clayton Jr.,MEM,2026-03-08,401810773,2.0,2.0,6.0,0.0,0.0,0.0,0.0,7.4
Kyle Filipowski,UTAH,2026-03-08,401810774,14.0,11.0,6.0,1.0,2.0,1.0,5.0,35.45
Cody Williams,UTAH,2026-03-08,401810774,13.0,11.0,2.0,2.0,0.0,1.0,4.0,26.7
Oscar Tshiebwe,UTAH,2026-03-08,401810774,6.0,5.0,1.0,0.0,0.0,0.0,0.0,13.8
Keyonte George,UTAH,2026-03-08,401810774,22.0,2.0,4.0,0.0,0.0,2.0,12.0,25.4
Ace Bailey,UTAH,2026-03-08,401810774,9.0,6.0,3.0,2.0,0.0,1.0,0.0,14.5
Kevin Love,UTAH,2026-03-08,401810774,3.0,6.0,0.0,0.0,0.0,1.0,0.0,7.7
Blake Hinson,UTAH,2026-03-08,401810774,8.0,2.0,3.0,0.0,0.0,2.0,0.0,12.4
Brice Sensabaugh,UTAH,2026-03-08,401810774,17.0,5.0,2.0,2.0,0.0,3.0,2.0,28.5
John Konchar,UTAH,2026-03-08,401810774,2.0,3.0,0.0,0.0,1.0,0.0,2.0,3.7
Elijah Harkless,UTAH,2026-03-08,401810774,5.0,2.0,2.0,0.0,0.0,1.0,0.0,6.4
Giannis Antetokounmpo,MIL,2026-03-08,401810774,27.0,9.0,8.0,4.0,0.0,0.0,9.0,52.25
Kyle Kuzma,MIL,2026-03-08,401810774,18.0,2.0,5.0,0.0,0.0,3.0,3.0,28.95
Ousmane Dieng,MIL,2026-03-08,401810774,11.0,8.0,9.0,0.0,0.0,3.0,0.0,31.0
Myles Turner,MIL,2026-03-08,401810774,8.0,3.0,0.0,0.0,2.0,1.0,1.0,13.05
Ryan Rollins,MIL,2026-03-08,401810774,13.0,11.0,8.0,1.0,2.0,3.0,0.0,33.2
Bobby Portis,MIL,2026-03-08,401810774,12.0,4.0,0.0,0.0,1.0,0.0,2.0,19.1
Pete Nance,MIL,2026-03-08,401810774,5.0,4.0,0.0,0.0,0.0,1.0,0.0,8.6
Jericho Sims,MIL,2026-03-08,401810774,6.0,5.0,2.0,2.0,0.0,0.0,0.0,15.7
Gary Trent Jr.,MIL,2026-03-08,401810774,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4
AJ Green,MIL,2026-03-08,401810774,7.0,1.0,1.0,0.0,0.0,2.0,1.0,6.05
Cam Thomas,MIL,2026-03-08,401810774,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4
Draymond Green,GS,2026-03-08,401810775,16.0,4.0,5.0,2.0,0.0,4.0,0.0,29.0
Gui Santos,GS,2026-03-08,401810775,22.0,11.0,3.0,2.0,0.0,2.0,4.0,37.1
Al Horford,GS,2026-03-08,401810775,4.0,5.0,4.0,0.0,1.0,0.0,0.0,14.1
Pat Spencer,GS,2026-03-08,401810775,9.0,1.0,1.0,1.0,0.0,1.0,0.0,13.4
Brandin Podziemski,GS,2026-03-08,401810775,17.0,6.0,6.0,2.0,0.0,3.0,2.0,30.4
Malevy Leons,GS,2026-03-08,401810775,3.0,1.0,2.0,0.0,1.0,1.0,0.0,8.4
Kristaps Porzingis,GS,2026-03-08,401810775,9.0,5.0,5.0,0.0,1.0,0.0,3.0,17.45
Gary Payton II,GS,2026-03-08,401810775,7.0,12.0,1.0,1.0,0.0,1.0,0.0,18.1
Nate Williams,GS,2026-03-08,401810775,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.9
LJ Cryer,GS,2026-03-08,401810775,6.0,2.0,0.0,0.0,0.0,2.0,0.0,8.4
Jaylin Williams,OKC,2026-03-08,401810775,9.0,14.0,4.0,0.0,0.0,3.0,0.0,24.2
Shai Gilgeous-Alexander,OKC,2026-03-08,401810775,27.0,5.0,5.0,1.0,1.0,1.0,14.0,40.1
Isaiah Joe,OKC,2026-03-08,401810775,18.0,4.0,3.0,0.0,0.0,2.0,6.0,27.1
Luguentz Dort,OKC,2026-03-08,401810775,8.0,5.0,2.0,1.0,0.0,2.0,0.0,13.5
Cason Wallace,OKC,2026-03-08,401810775,9.0,0.0,2.0,4.0,0.0,1.0,0.0,14.5
Brooks Barnhizer,OKC,2026-03-08,401810775,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.8
Kenrich Williams,OKC,2026-03-08,401810775,13.0,7.0,1.0,0.0,0.0,2.0,1.0,23.45
Aaron Wiggins,OKC,2026-03-08,401810775,9.0,4.0,4.0,1.0,0.0,1.0,2.0,18.3
Jared McCain,OKC,2026-03-08,401810775,9.0,2.0,1.0,0.0,0.0,3.0,0.0,12.2
Jayson Tatum,BOS,2026-03-08,401810776,20.0,3.0,2.0,0.0,0.0,2.0,6.0,23.8
Sam Hauser,BOS,2026-03-08,401810776,15.0,4.0,0.0,0.0,0.0,5.0,0.0,19.3
Neemias Queta,BOS,2026-03-08,401810776,4.0,11.0,1.0,0.0,0.0,0.0,0.0,14.4
Derrick White,BOS,2026-03-08,401810776,6.0,7.0,5.0,0.0,0.0,0.0,2.0,16.9
Jaylen Brown,BOS,2026-03-08,401810776,23.0,9.0,8.0,0.0,0.0,1.0,8.0,40.6
Luka Garza,BOS,2026-03-08,401810776,7.0,1.0,1.0,0.0,0.0,1.0,2.0,8.9
Payton Pritchard,BOS,2026-03-08,401810776,18.0,3.0,7.0,1.0,0.0,2.0,2.0,33.9
Baylor Scheierman,BOS,2026-03-08,401810776,16.0,10.0,0.0,1.0,0.0,4.0,0.0,31.4
Hugo Gonzalez,BOS,2026-03-08,401810776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6
Dean Wade,CLE,2026-03-08,401810776,7.0,3.0,0.0,1.0,0.0,1.0,0.0,12.4
Evan Mobley,CLE,2026-03-08,401810776,24.0,8.0,1.0,0.0,3.0,2.0,2.0,38.7
James Harden,CLE,2026-03-08,401810776,19.0,4.0,10.0,0.0,0.0,3.0,4.0,33.6
Donovan Mitchell,CLE,2026-03-08,401810776,30.0,7.0,5.0,1.0,2.0,3.0,9.0,50.25
Sam Merrill,CLE,2026-03-08,401810776,5.0,5.0,4.0,1.0,0.0,1.0,0.0,13.0
Thomas Bryant,CLE,2026-03-08,401810776,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.3
Dennis Schroder,CLE,2026-03-08,401810776,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0
Jaylon Tyson,CLE,2026-03-08,401810776,8.0,6.0,1.0,0.0,0.0,2.0,0.0,13.7
Craig Porter Jr.,CLE,2026-03-08,401810776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3
Keon Ellis,CLE,2026-03-08,401810776,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.6
OG Anunoby,NY,2026-03-08,401810777,13.0,8.0,1.0,1.0,0.0,1.0,2.0,22.7
Karl-Anthony Towns,NY,2026-03-08,401810777,25.0,16.0,2.0,1.0,1.0,1.0,8.0,47.6
Josh Hart,NY,2026-03-08,401810777,8.0,6.0,2.0,2.0,0.0,0.0,0.0,18.9
Mikal Bridges,NY,2026-03-08,401810777,0.0,6.0,5.0,1.0,1.0,0.0,0.0,9.2
Jalen Brunson,NY,2026-03-08,401810777,24.0,6.0,7.0,0.0,0.0,3.0,5.0,33.75
Mohamed Diawara,NY,2026-03-08,401810777,4.0,0.0,2.0,0.0,0.0,0.0,2.0,5.9
Mitchell Robinson,NY,2026-03-08,401810777,4.0,4.0,0.0,1.0,0.0,0.0,0.0,10.2
Jordan Clarkson,NY,2026-03-08,401810777,9.0,0.0,1.0,0.0,0.0,1.0,2.0,13.1
Landry Shamet,NY,2026-03-08,401810777,10.0,1.0,2.0,1.0,0.0,2.0,0.0,13.5
