sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,implied_prob,implied_prob_over,implied_prob_under,cross_edge,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
MLB,Brice Matthews,Total Bases,OVER,Standard,0.5,1.1,0.88,B,0.4,0.6,0.4,0.4,0.4,0.4286788312417673,0.3337333333333333,,,,,0.8,True,1.9465,10,0.6954766328426468,0.5461684327239569,2,0.334657,11080.0,[]
NBA1Q,Shai Gilgeous-Alexander,Assists,OVER,Goblin,1.5,1.05,0.88,A,1.0,0.0,1.0,1.0,1.0,0.6014454979084339,0.6132,,,,,0.9,True,0.9,10,0.25068939583855604,0.7578335753083129,,,,[]
MLB,Michael Massey,Hits+Runs+RBIs,OVER,Goblin,0.5,0.5,0.88,B,0.2,0.8,0.2,0.2,0.2,0.4333788312417673,0.3529333333333334,,,,,0.8,False,2.0138,10,0.6948211020253252,0.5479773154282873,0,0.170044,18113.0,[]
MLB,Alex Call,Hits,OVER,Goblin,0.5,0.1,0.87,B,0.6,0.4,0.6,0.6,0.6,0.4303181667179266,0.5086666666666666,0.6364,0.6364,0.4329,-0.03639999999999999,0.8,True,0.5164,10,0.41404746632456696,0.6170994917701327,5,0.566788,5510.0,[]
WNBA,Natasha Howard,Fantasy Score,OVER,Standard,31.0,4.09,0.87,A,0.6,0.4,0.6,0.6,0.6,0.5652131667179265,0.4851466666666667,,,,,0.8,True,14.4928,10,0.9962138813352874,0.5187711380174524,4,0.458176,1853.0,[]
MLB,Josh Bell,Total Bases,OVER,Goblin,0.5,0.3,0.87,B,0.6,0.4,0.6,0.6,0.6,0.4332515000512599,0.4424,0.4255,0.4255,0.6429,0.1745,0.8,True,0.6749,10,0.24113905959697016,0.6613532601186985,5,0.566788,5510.0,[]
WNBA,Kayla Thornton,Rebounds,OVER,Goblin,4.5,0.7,0.86,D,0.6,0.4,0.6,0.6,0.6,0.4602990351386957,0.3668666666666667,0.5984,0.5984,0.4762,0.0015999999999999348,0.8,True,2.6162,10,0.4962913781656076,0.6070318177571417,4,0.458176,1853.0,[]
WNBA,Angel Reese,Rebounds,UNDER,Standard,11.5,-1.25,0.86,D,0.4,0.6,0.6,0.6,0.6,0.4023657018053624,0.42633333333333334,0.5392,0.5392,0.537,0.060799999999999965,0.8,True,3.6347,10,0.689500142274495,0.5384529600632532,4,0.458176,1853.0,[]
NBA1H,Stephon Castle,Pts+Rebs+Asts,OVER,Standard,14.5,3.53,0.85,A,0.8,0.2,0.8,0.8,0.8,0.5907364379204149,0.5778933333333334,,,,,0.9,True,5.296225070746145,10,0.4392546482832927,0.7069440912013221,,,,[]
WNBA,Rhyne Howard,FG Attempted,OVER,Standard,13.5,0.5,0.85,A,0.6,0.4,0.6,0.6,0.6,0.5121714379204148,0.4601333333333334,,,,,0.8,True,5.7116,10,0.9535352725912869,0.5108761851243235,4,0.458176,1853.0,[]
MLB,Isaac Collins,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,0.85,B,0.4,0.6,0.4,0.4,0.4,0.4163631045870815,0.4308,,,,,0.8,False,1.8974,10,0.6546596280578271,0.5520621795910218,2,0.334657,11080.0,[]
MLB,Kai-Wei Teng,Pitcher Strikeouts,UNDER,Standard,5.0,-1.4,0.85,A,0.4,0.6,0.6,0.6,0.6,0.4217464379204148,0.5469333333333334,,,,,0.8,True,2.3214,10,0.710777709736681,0.539916825837975,5,0.566788,5510.0,[]
NBA1Q,Victor Wembanyama,Rebounds,OVER,Goblin,1.5,0.95,0.85,A,0.4,0.6,0.4,0.4,0.4,0.4898964379204148,0.3521333333333333,,,,,0.9,False,1.972308292331602,10,0.37414555483858525,0.6879273645624989,,,,[]
NBA1H,Shai Gilgeous-Alexander,Fantasy Score,UNDER,Standard,24.5,-5.6,0.85,D,0.4,0.6,0.6,0.6,0.6,0.4783464379204148,0.5919333333333333,,,,,0.9,True,4.853205126511757,10,0.33360222427678515,0.6940206972029489,,,,[]
WNBA,Allisha Gray + Angel Reese,Points (Combo),UNDER,Standard,34.0,-2.45,0.83,D,0.4,0.6,0.6,0.6,0.6,0.4193825189189378,0.44153333333333333,,,,,0.8,True,9.279,10,0.6671433516997274,0.5499980436966965,4,0.458176,1853.0,[]
WNBA,Veronica Burton,Free Throws Made,UNDER,Standard,3.5,-0.4,0.83,D,0.2,0.8,0.8,0.8,0.8,0.3533158522522711,0.5548666666666667,,,,,0.8,True,3.2728,10,0.9654206089925591,0.4523053960401552,7,0.526066,1266.0,[]
MLB,Ryne Nelson,Pitcher Strikeouts,OVER,Goblin,3.5,1.5,0.83,D,0.6,0.4,0.6,0.6,0.6,0.4090741855856045,0.3818,,,,,0.8,True,2.2236,10,0.6808328230251071,0.5429677591986848,5,0.566788,5510.0,[]
WNBA,Rhyne Howard,Assists,OVER,Goblin,3.5,0.05,0.82,D,0.6,0.4,0.6,0.6,0.6,0.4499878666551784,0.3967333333333333,,,,,0.8,True,2.1213,10,0.5908749059914766,0.5797770268314433,4,0.458176,1853.0,[]
MLB,Drew Gilbert,Hitter Fantasy Score,OVER,Goblin,1.5,1.7,0.82,B,0.6,0.4,0.6,0.6,0.6,0.4528128666551784,0.4265333333333334,,,,,0.8,True,4.3256,10,0.39878675013137393,0.628787815796469,5,0.566788,5510.0,[]
NBA1Q,Victor Wembanyama,Points,OVER,Goblin,4.5,2.65,0.82,B,0.6,0.4,0.6,0.6,0.6,0.5167461999885117,0.4514666666666667,,,,,0.9,True,4.631414470763764,10,0.5474679327592898,0.6539941868061566,,,,[]
MLB,Charles McAdoo,Hits+Runs+RBIs,OVER,Goblin,0.5,1.5,0.82,B,0.2,0.2,0.2,0.2,0.2,0.3838133568512569,0.2596,,,,,0.8,False,2.8284,2,0.9758824138287961,0.460364071440741,0,0.170044,18113.0,[]
MLB,Colby Thomas,Hitter Fantasy Score,UNDER,Standard,5.0,-0.8,0.81,B,0.4,0.4,0.4,0.4,0.4,0.3757667720016893,0.4401333333333333,,,,,0.8,True,4.6916,10,0.4325291096995455,0.5933860927757049,2,0.334657,11080.0,[]
MLB,Jeff McNeil,Hits,OVER,Goblin,0.5,0.3,0.81,B,0.6,0.4,0.6,0.6,0.6,0.4320847544578297,0.40040000000000003,0.67,0.67,0.3984,-0.07000000000000006,0.8,True,0.9428,10,0.7559332905708787,0.5322463414175208,5,0.566788,5510.0,[]
MLB,Gabriel Moreno,Hitter Fantasy Score,OVER,Goblin,2.5,3.3,0.81,B,0.4,0.6,0.4,0.4,0.4,0.4595847544578296,0.3748000000000001,,,,,0.8,False,6.871,10,0.6334528759369037,0.5724914450760145,2,0.334657,11080.0,[]
WNBA,Jordin Canada,Fantasy Score,OVER,Standard,28.5,0.76,0.81,A,0.4,0.6,0.4,0.4,0.4,0.4492064211244964,0.37618666666666667,,,,,0.8,True,16.3613,10,1.0,0.4772222473935738,2,0.343599,2273.0,[]
NBA1H,Devin Vassell,Points,OVER,Standard,6.5,0.35,0.81,A,0.6,0.4,0.6,0.6,0.6,0.496818087791163,0.40813333333333335,,,,,0.9,True,3.170173496829472,10,0.3747382882170138,0.6902017586726537,,,,[]
MLB,Mookie Betts,Hitter Fantasy Score,OVER,Standard,5.5,1.7,0.8,B,0.4,0.6,0.4,0.4,0.4,0.4359231837630833,0.45693333333333336,,,,,0.8,True,7.5864,8,0.6994072039015756,0.5477213133416853,2,0.334657,11080.0,[]
Tennis,Dominika Salkova,Aces,OVER,Goblin,3.5,-2.7,0.8,D,0.0,1.0,0.0,0.0,0.0,0.3504648504297499,0.17980000000000004,,,,,0.9,False,1.7127,10,0.45611185086551265,0.6186347349340343,,,,[]
Tennis,Rebecca Sramkova,Double Faults,OVER,Goblin,5.5,-2.3,0.8,D,0.0,1.0,0.0,0.0,0.0,0.3445981837630832,0.17233333333333337,,,,,0.9,False,1.912,10,0.5929895730599134,0.5823619710521007,,,,[]
Tennis,Tatjana Maria,Total Games Won,OVER,Goblin,12.5,-4.9,0.8,D,0.0,1.0,0.0,0.0,0.0,0.3827315170964166,0.2208666666666667,,,,,0.9,False,4.7422,10,0.87310822255772,0.5256789753443158,,,,[]
Tennis,Maria Timofeeva,Total Games Won,OVER,Goblin,12.5,-6.3,0.8,D,0.0,1.0,0.0,0.0,0.0,0.4032648504297499,0.24700000000000003,,,,,0.9,False,3.8064,10,0.700813786500718,0.575939251025233,,,,[]
Tennis,Ashlyn Krueger,Aces,OVER,Goblin,7.5,-2.7,0.8,D,0.0,1.0,0.0,0.0,0.0,0.3504648504297499,0.17980000000000004,,,,,0.9,False,3.1693,10,0.8440213049267643,0.5216573714187214,,,,[]
MLB,Ty France,Hitter Strikeouts,OVER,Goblin,0.5,0.5,0.79,B,0.8,0.2,0.8,0.8,0.8,0.4811281560109811,0.5977333333333333,,,,,0.8,True,0.7071,10,0.6305623428275875,0.5807542688969466,5,0.566788,5510.0,[]
MLB,Drew Gilbert,Hits+Runs+RBIs,OVER,Goblin,0.5,0.7,0.79,B,0.6,0.4,0.6,0.6,0.6,0.4375614893443144,0.4078666666666667,,,,,0.8,True,1.4491,10,0.49998274850774593,0.5981508341435735,5,0.566788,5510.0,[]
NBA1Q,Chet Holmgren,Points,OVER,Goblin,2.5,0.8,0.79,C,0.2,0.8,0.2,0.2,0.2,0.470028156010981,0.22333333333333333,,,,,0.9,False,3.168595903550972,10,0.37455180485726114,0.6808719033895281,,,,[]
MLB,Jung Hoo Lee,Hits+Runs+RBIs,OVER,Goblin,0.5,0.7,0.79,C,0.6,0.4,0.6,0.6,0.6,0.4215614893443144,0.3918666666666667,,,,,0.8,True,1.4491,10,0.49998274850774593,0.5925508341435737,5,0.566788,5510.0,[]
WNBA,Allisha Gray,Turnovers,OVER,Standard,1.5,0.4,0.78,A,0.6,0.4,0.6,0.6,0.6,0.5093413393120412,0.4654666666666667,,,,,0.8,True,1.3166,10,0.5927693485210032,0.6000771316289637,4,0.458176,1853.0,[]
WNBA,Olivia Miles,Offensive Rebounds,UNDER,Standard,0.5,-0.5,0.78,D,0.5678292518285538,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4978080059787079,0.41398455778476717,,,,,0.7,True,,0,0.5,0.5792328020925477,3,0.476923,585.0,"[""distribution_std""]"
WNBA,Allisha Gray,Points,UNDER,Standard,20.5,-2.25,0.78,D,0.4,0.6,0.6,0.6,0.6,0.4154746726453746,0.43779999999999997,0.5192,0.5192,0.5516,0.08079999999999998,0.8,True,8.4597,10,1.0,0.4654161354258811,4,0.458176,1853.0,[]
WNBA,Kayla McBride,Offensive Rebounds,UNDER,Standard,0.5,-0.5,0.78,D,0.5678292518285538,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4978080059787079,0.41398455778476717,,,,,0.7,True,,0,0.5,0.5792328020925477,3,0.476923,585.0,"[""distribution_std""]"
WNBA,Courtney Williams,Offensive Rebounds,UNDER,Standard,0.5,-0.5,0.78,D,0.5678292518285538,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4978080059787079,0.41398455778476717,,,,,0.7,True,,0,0.5,0.5792328020925477,3,0.476923,585.0,"[""distribution_std""]"
WNBA,Nia Coffey,Offensive Rebounds,UNDER,Standard,0.5,-0.5,0.78,D,0.5678292518285538,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4321707481714462,0.4978080059787079,0.41398455778476717,,,,,0.7,True,,0,0.5,0.5792328020925477,3,0.476923,585.0,"[""distribution_std""]"
WNBA,Kayla Thornton,Two Pointers Made,UNDER,Standard,1.5,-0.1,0.77,D,0.2,0.8,0.8,0.8,0.8,0.3477460684472177,0.5564666666666667,,,,,0.8,True,1.9551,10,0.6968190323442931,0.517506365870453,7,0.526066,1266.0,[]
Tennis,Leyre Romero Gormaz,Aces,OVER,Goblin,3.5,-1.7,0.77,D,0.0,1.0,0.0,0.0,0.0,0.3352127351138844,0.15393333333333334,,,,,0.9,False,2.0354,7,0.5420505992010652,0.5918118074895933,,,,[]
MLB,Ketel Marte,Total Bases,UNDER,Standard,1.5,-0.5,0.76,A,0.4,0.6,0.6,0.6,0.6,0.4067923448678586,0.5301333333333333,0.4975,0.4975,0.5726,0.10249999999999998,0.8,True,1.4298,10,0.5108617979133915,0.5846618712254027,5,0.566788,5510.0,[]
WNBA,Courtney Williams,Rebounds,OVER,Goblin,4.5,0.9,0.76,D,0.6,0.4,0.6,0.6,0.6,0.4612840115345253,0.385,0.4545,0.4545,0.6212,0.14549999999999996,0.8,True,1.7512,10,0.3322014606848146,0.6483990388658802,4,0.458176,1853.0,[]
MLB,Kazuma Okamoto,Hitter Strikeouts,OVER,Goblin,0.5,0.9,0.76,B,0.8,0.2,0.8,0.8,0.8,0.4864090115345254,0.4932,,,,,0.8,True,0.8756,10,0.7808236280297493,0.5450372470296466,5,0.566788,5510.0,[]
NBA1Q,Shai Gilgeous-Alexander,Rebounds,OVER,Goblin,0.5,0.15,0.76,A,0.4,0.6,0.4,0.4,0.4,0.4764090115345253,0.3444,,,,,0.9,False,0.8306623862918076,10,0.15757609528441766,0.7373491302159796,,,,[]
WNBA,Caitlin Clark,Pts+Asts,OVER,Goblin,24.5,3.06,0.76,A,0.6,0.4,0.6,0.6,0.6,0.5479640115345252,0.47312,0.5238,0.5238,0.5516,0.07619999999999993,0.8,True,9.5429,10,0.9853786979193556,0.515442729557245,4,0.458176,1853.0,[]
NBA1H,Victor Wembanyama,Points,OVER,Standard,13.5,0.65,0.76,A,0.4,0.6,0.4,0.4,0.4,0.4837423448678586,0.3393333333333333,,,,,0.9,True,5.855766388782941,10,0.6921955138814545,0.6062609422333869,,,,[]
WNBA,Angel Reese,Points,OVER,Goblin,12.5,0.8,0.75,C,0.6,0.4,0.6,0.6,0.6,0.4846218366956651,0.42133333333333334,,,,,0.8,True,3.3928,10,0.40105441091291655,0.6393540401152538,4,0.458176,1853.0,[]
MLB,Kyle Schwarber,Runs,OVER,Goblin,0.5,0.3,0.75,B,0.8,0.2,0.8,0.8,0.8,0.4774135033623318,0.524,,,,,0.8,True,0.6749,10,0.5880559040847625,0.5900807501556256,5,0.566788,5510.0,[]
MLB,Gabriel Moreno,Hits+Runs+RBIs,OVER,Goblin,0.5,1.3,0.75,B,0.6,0.4,0.6,0.6,0.6,0.4455801700289985,0.4190666666666667,,,,,0.8,True,2.2136,10,0.7637580650726288,0.5350135432419924,5,0.566788,5510.0,[]
MLB,Jazz Chisholm Jr.,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.5,0.74,B,0.2,0.8,0.8,0.8,0.8,0.4059012120559832,0.5277333333333333,,,,,0.8,True,1.2649,10,0.43642825104371524,0.6029583614586653,5,0.566788,5510.0,[]
MLB,Zach Dezenzo,Hitter Fantasy Score,OVER,Goblin,1.5,3.83,0.74,B,0.2,0.4,0.2,0.2,0.2,0.4364495453893166,0.3030933333333333,,,,,0.8,False,9.2376,3,0.8516350293632282,0.5098485835454538,0,0.170044,18113.0,[]
WNBA,Sophie Cunningham,Two Pointers Attempted,UNDER,Standard,2.5,-0.1,0.74,D,0.6,0.4,0.4,0.4,0.4,0.4491595453893165,0.39326666666666665,,,,,0.8,True,1.4757,10,0.3376038068220814,0.6428048891807405,2,0.343599,2273.0,[]
NBA1H,Isaiah Hartenstein,Fantasy Score,UNDER,Standard,12.5,-1.68,0.73,D,0.4,0.6,0.6,0.6,0.6,0.4185121390777619,0.50436,,,,,0.9,True,4.877704378086069,10,0.3352862670083936,0.6726576819251183,,,,[]
MLB,Shota Imanaga,Hits Allowed,OVER,Goblin,4.5,1.7,0.73,C,0.8,0.2,0.8,0.8,0.8,0.4815554724110953,0.6041333333333333,0.5169,0.5169,0.5536,0.2831,0.8,True,2.5473,10,0.833098946239232,0.5302696787840754,5,0.566788,5510.0,[]
MLB,Yordan Alvarez,Runs,UNDER,Standard,0.5,-0.1,0.73,B,0.4,0.6,0.6,0.6,0.6,0.3863388057444286,0.5086666666666666,0.537,0.537,0.5434,0.06299999999999994,0.8,True,0.9718,10,0.8467517077931132,0.4935306550622718,5,0.566788,5510.0,[]
MLB,Yordan Alvarez,Hitter Strikeouts,OVER,Goblin,0.5,0.3,0.73,B,0.8,0.2,0.8,0.8,0.8,0.4770221390777619,0.48200000000000004,,,,,0.8,True,0.5676,10,0.5061620503308424,0.6104172360945062,5,0.566788,5510.0,[]
WNBA,Allisha Gray,Pts+Asts,OVER,Goblin,19.5,1.17,0.73,B,0.4,0.6,0.4,0.4,0.4,0.439657139077762,0.37704000000000004,0.5349,0.5349,0.5413,-0.13490000000000002,0.8,False,9.1263,10,0.942361505498477,0.48828962230259754,2,0.343599,2273.0,[]
NBA1Q,Jared McCain,Points,OVER,Goblin,1.5,0.45,0.72,A,0.4,0.6,0.4,0.4,0.4,0.4800262858935112,0.35,,,,,0.9,False,2.012461179749811,10,0.2378880078194039,0.7185371981078781,,,,[]
NBA1H,Julian Champagnie,Pts+Rebs+Asts,OVER,Standard,8.5,1.45,0.72,A,0.4,0.6,0.4,0.4,0.4,0.4946929525601778,0.3470666666666667,,,,,0.9,True,5.219195340279955,10,0.43286600982640855,0.67492603093946,,,,[]
MLB,Shota Imanaga,Pitcher Fantasy Score,OVER,Standard,34.5,0.5,0.72,B,0.6,0.4,0.6,0.6,0.6,0.4332596192268445,0.5161333333333333,,,,,0.8,True,15.1471,10,0.9045520818683802,0.49550284626230057,5,0.566788,5510.0,[]
MLB,Yordan Alvarez,Hits,OVER,Goblin,0.5,0.5,0.71,B,0.6,0.4,0.6,0.6,0.6,0.4330636539725932,0.4041333333333334,0.7101,0.7101,0.3559,-0.11009999999999998,0.8,True,1.1005,10,0.8823765234124439,0.5009781480372967,5,0.566788,5510.0,[]
MLB,Gary Sánchez,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,0.7,B,0.6,0.4,0.6,0.6,0.6,0.4299342447878458,0.4424,,,,,0.8,True,1.3333,10,0.4600282924472967,0.6054699125639219,5,0.566788,5510.0,[]
MLB,José Caballero,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,0.7,B,0.4,0.6,0.4,0.4,0.4,0.4134342447878459,0.3608,,,,,0.8,False,1.1738,10,0.40499603215678154,0.6134529776365507,2,0.334657,11080.0,[]
MLB,Eric Haase,Hits,OVER,Standard,0.5,0.3,0.7,B,0.6,0.4,0.6,0.6,0.6,0.4299342447878458,0.40040000000000003,0.5392,0.5392,0.5305,0.060799999999999965,0.8,True,0.6901,7,0.5533194355355997,0.5821471267918461,5,0.566788,5510.0,[]
NBA1Q,Devin Vassell,Points,OVER,Goblin,2.5,1.25,0.69,C,0.8,0.2,0.8,0.8,0.8,0.5241713931488743,0.4981333333333334,,,,,0.9,True,2.491987158875423,10,0.29457157569126835,0.7198170936792889,,,,[]
NBA1Q,Devin Vassell,Points,OVER,Standard,3.5,0.25,0.69,A,0.6,0.4,0.6,0.6,0.6,0.4930047264822076,0.40626666666666666,,,,,0.9,True,2.491987158875423,10,0.29457157569126835,0.7089087603459556,,,,[]
MLB,Bryce Harper,Hits+Runs+RBIs,OVER,Standard,1.5,1.1,0.69,B,0.4,0.6,0.4,0.4,0.4,0.4249713931488743,0.37573333333333336,,,,,0.8,True,2.8983,10,1.0,0.46873998760210606,2,0.334657,11080.0,[]
MLB,Pete Alonso,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,0.69,B,0.4,0.6,0.4,0.4,0.4,0.413238059815541,0.3608,,,,,0.8,False,2.6583,10,0.9171928371804162,0.4853351116403354,2,0.334657,11080.0,[]
MLB,Nick Gonzales,Singles,OVER,Standard,0.5,0.1,0.69,B,0.2,0.8,0.2,0.2,0.2,0.4238047264822077,0.3454666666666667,0.6845,0.6845,0.3831,-0.4845,0.8,True,1.2867,10,1.0,0.46833165426877277,0,0.170044,18113.0,[]
Tennis,Marta Kostyuk,Total Games,UNDER,Standard,22.0,-2.8,0.69,D,0.0,0.8,0.8,0.8,0.8,0.3197797264822076,0.5440666666666667,,,,,0.9,True,3.9172,10,0.5330103956893267,0.588670305346441,,,,[]
MLB,Paul Goldschmidt,Hitter Strikeouts,OVER,Goblin,0.5,0.5,0.68,B,0.8,0.2,0.8,0.8,0.8,0.4789751005353408,0.5277333333333333,,,,,0.8,True,0.7888,10,0.70341900158733,0.5617865347905369,5,0.566788,5510.0,[]
NBA1H,Julian Champagnie,Fantasy Score,OVER,Standard,10.5,1.05,0.68,A,0.4,0.6,0.4,0.4,0.4,0.4880417672020074,0.3468,,,,,0.9,True,6.76314276058106,10,0.46488854462513163,0.6645924823644198,,,,[]
MLB,Trent Grisham,Hits+Runs+RBIs,OVER,Goblin,0.5,1.1,0.68,C,0.2,0.8,0.2,0.2,0.2,0.4222751005353408,0.27813333333333334,,,,,0.8,False,3.1287,10,1.0,0.4677962851873693,0,0.170044,18113.0,[]
MLB,Adley Rutschman,Hitter Fantasy Score,UNDER,Standard,5.5,-0.9,0.68,B,0.2,0.8,0.8,0.8,0.8,0.4105917672020075,0.5352,,,,,0.8,True,8.2361,10,0.759304501747043,0.5238809930839419,5,0.566788,5510.0,[]
WNBA,Rhyne Howard,Blocked Shots,OVER,Standard,0.5,0.2,0.68,A,0.4,0.6,0.4,0.4,0.4,0.4384501005353408,0.36573333333333335,,,,,0.8,True,0.8433,10,0.9039650977071252,0.49746626076058803,2,0.343599,2273.0,[]
WNBA,Courtney Williams,Two Pointers Made,OVER,Standard,4.5,1.45,0.68,A,0.8,0.2,0.8,0.8,0.8,0.6187834338686741,0.5246666666666667,,,,,0.8,True,2.9078,10,1.0,0.536574201854036,7,0.526066,1266.0,[]
NHL,Sean Walker,hits,UNDER,Standard,3.0,-0.2,0.67,D,0.2,0.2,0.2,0.2,0.2,0.3563468079211223,0.30633333333333335,,,,,0.8,True,1.5951,10,0.5730997723912571,0.5514464396745786,0,0.155858,956.0,[]
NHL,Mitch Marner,shots_on_goal,OVER,Standard,2.0,0.2,0.67,D,0.2,0.2,0.2,0.2,0.2,0.3562658815464023,0.19433333333333336,0.661,0.661,0.4,-0.461,0.8,True,1.2649,10,0.6653691381078878,0.5283507740142689,0,0.155858,956.0,[]
MLB,Mike Yastrzemski,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,0.67,B,0.6,0.4,0.6,0.6,0.6,0.4293453684302548,0.4424,,,,,0.8,True,0.7888,10,0.2721595418003657,0.6522309935004977,5,0.566788,5510.0,[]
WNBA,Janelle Salaün + Gabby Williams,3-PT Made (Combo),UNDER,Standard,4.0,-4.0,0.67,D,0.558357818855813,0.44164218114418696,0.44164218114418696,0.44164218114418696,0.44164218114418696,0.5469870350969215,0.4121593210099227,,,,,0.7,True,,0,0.5,0.5964454622839225,3,0.476923,585.0,"[""distribution_std""]"
WNBA,Janelle Salaün + Kayla McBride,3-PT Made (Combo),UNDER,Standard,4.0,-4.0,0.67,D,0.558357818855813,0.44164218114418696,0.44164218114418696,0.44164218114418696,0.44164218114418696,0.5469870350969215,0.4121593210099227,,,,,0.7,True,,0,0.5,0.5964454622839225,3,0.476923,585.0,"[""distribution_std""]"
MLB,David Fry,Hits+Runs+RBIs,OVER,Goblin,0.5,0.9,0.66,B,0.6,0.4,0.6,0.6,0.6,0.4379488649865964,0.4116,,,,,0.8,True,1.7764,10,0.6129110168029535,0.5700543485445704,5,0.566788,5510.0,[]
NBA1Q,Stephon Castle,Points,OVER,Goblin,3.5,1.7,0.66,A,0.6,0.4,0.6,0.6,0.6,0.5136821983199297,0.4477333333333333,,,,,0.9,True,4.069397989875161,10,0.48103336878082686,0.6695304272167687,,,,[]
MLB,Adley Rutschman,Singles,UNDER,Standard,0.5,-0.3,0.66,A,0.2,0.8,0.8,0.8,0.8,0.4153988649865963,0.538,0.7297,0.7297,0.3356,0.07030000000000003,0.8,True,0.5164,10,0.41255891986897814,0.6122498727780642,5,0.566788,5510.0,[]
MLB,Pete Crow-Armstrong,Total Bases,OVER,Standard,1.5,0.5,0.66,B,0.4,0.6,0.4,0.4,0.4,0.4155821983199297,0.4345333333333334,0.5192,0.5192,0.5516,-0.11919999999999997,0.8,True,1.6997,10,0.6072959839931399,0.5636297734136905,2,0.334657,11080.0,[]
NHL,Frederik Andersen,goalie_saves,UNDER,Standard,21.5,-7.5,0.66,D,0.0,1.0,1.0,1.0,1.0,0.4181067642866134,0.769,,,,,0.7,True,6.961,10,1.0,0.42633736750031465,,,,"[""line_combo""]"
MLB,Miguel Amaya,Hitter Fantasy Score,OVER,Goblin,3.0,1.4,0.65,B,0.4,0.6,0.4,0.4,0.4,0.4285855916939392,0.45133333333333336,,,,,0.8,False,5.2111,10,0.48042297799371253,0.5998992125944507,2,0.334657,11080.0,[]
WNBA,Kayla Thornton,Turnovers,OVER,Goblin,0.5,0.3,0.65,A,0.6,0.4,0.6,0.6,0.6,0.5053272583606059,0.4216,,,,,0.8,True,0.7888,10,0.35513934536941155,0.6580797040838592,4,0.458176,1853.0,[]
MLB,Bryce Harper,Walks,OVER,Standard,0.5,0.3,0.65,B,0.6,0.4,0.6,0.6,0.6,0.4289522583606059,0.4424,,,,,0.8,True,0.9944,10,0.9499517572770089,0.4826453511069599,5,0.566788,5510.0,[]
MLB,Salvador Perez,Hitter Strikeouts,OVER,Goblin,0.5,0.1,0.65,B,0.6,0.4,0.6,0.6,0.6,0.4260189250272726,0.5086666666666666,,,,,0.8,True,0.7379,10,0.6580285005974782,0.5545994986101759,5,0.566788,5510.0,[]
NHL,Eric Robinson,shots_on_goal,OVER,Goblin,0.5,0.5,0.65,C,0.8,0.2,0.8,0.8,0.8,0.574220471405248,0.46973333333333334,0.3704,0.3704,0.6875,0.42960000000000004,0.7,True,1.6364,10,0.8607874595618212,0.5157803001013814,3,0.539634,328.0,"[""line_combo""]"
NHL,Tomas Hertl,shots_on_goal,OVER,Goblin,0.5,1.3,0.64,C,1.0,0.0,1.0,1.0,1.0,0.6818190563056269,0.5662666666666666,0.5238,0.5238,0.5455,0.47619999999999996,0.8,True,1.0801,10,0.5681597012177482,0.6665967444025325,,,,[]
MLB,Mookie Betts,Hits+Runs+RBIs,OVER,Goblin,1.5,0.5,0.64,B,0.4,0.6,0.4,0.4,0.4,0.415188883378407,0.4345333333333334,,,,,0.8,False,2.2638,8,0.781078563295725,0.5200464683585112,2,0.334657,11080.0,[]
Tennis,Tatiana Prozorova,Double Faults,OVER,Goblin,6.5,-3.9,0.64,D,0.0,1.0,0.0,0.0,0.0,0.3649305500450736,0.19500000000000003,,,,,0.9,False,1.8708,9,0.5802117642680367,0.5926727514487666,,,,[]
MLB,Coby Mayo,Hits,OVER,Goblin,0.5,0.3,0.63,B,0.6,0.4,0.6,0.6,0.6,0.4285587415359624,0.4424,0.6212,0.6212,0.4484,-0.021199999999999997,0.8,True,0.8233,10,0.6601186658114175,0.5549658930847325,5,0.566788,5510.0,[]
WNBA,Rhyne Howard,Two Pointers Attempted,UNDER,Standard,5.5,-0.45,0.63,D,0.4,0.6,0.6,0.6,0.6,0.3861337415359624,0.41859999999999997,,,,,0.8,True,3.0569,10,0.699343414701105,0.5303109558623107,4,0.458176,1853.0,[]
NBA1Q,Dylan Harper,Points,OVER,Goblin,1.5,0.6,0.63,A,0.6,0.4,0.6,0.6,0.6,0.4969587415359624,0.4272,,,,,0.9,True,2.764054992217051,10,0.32673203449496446,0.7022525509138458,,,,[]
WNBA,Angel Reese,Pts+Rebs,OVER,Goblin,24.5,0.23,0.63,C,0.6,0.4,0.6,0.6,0.6,0.4739070748692958,0.4250933333333333,0.5516,0.5516,0.5238,0.0484,0.8,True,5.7745,10,0.5237309195788022,0.604934746309553,4,0.458176,1853.0,[]
