PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,edge_score,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Courtney Williams,courtney williams,MIN,4.157894736842105,38,29.31578947368421,ast,MIN,MIN,2,top,Courtney Williams,35.0,7.0,13.0,0.18496449173085958,-0.4366062214359428,-0.17002272242967031,0.7826864101478265,0.03496884137066249,0.38461538461538464,0.2857142857142857,0.2665834990062725,False,True,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,3.2222222222222223,9,29.11111111111111,ast,MIN,MIN,3,top,Napheesa Collier,6.0,0.0,3.0,0.5561507936507937,,2.0595238095238098,-0.9472222222222221,0.4864115157807212,0.6666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,0.25,36,32.02777777777778,blk,MIN,MIN,1,bottom,Kayla McBride,33.0,7.0,12.0,0.03135876261059589,0.04324229691876751,-0.024087325377111002,0.07294221373168741,0.004789609875807636,0.16666666666666666,0.2857142857142857,-0.06732962229587852,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Williams,courtney williams,MIN,0.2894736842105263,38,29.31578947368421,blk,MIN,MIN,2,bottom,Courtney Williams,35.0,7.0,13.0,-0.010388502543604792,0.3640817730601012,0.01657487914621911,-0.20850956195651496,-0.16116293184594818,0.23076923076923078,0.42857142857142855,-0.34750689391388206,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,0.5833333333333334,36,30.36111111111111,blk,MIN,MIN,3,bottom,Olivia Miles,33.0,7.0,13.0,0.06216552270052135,0.8846319229446166,-0.04899654096068696,-0.2695389368466291,-0.23359486005022695,0.3076923076923077,0.7142857142857143,-0.9336284639053035,False,False,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,1.5,4,19.0,blk,MIN,MIN,1,top,Emma Cechova,1.0,0.0,0.0,-2.0,,,-2.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,1.2222222222222223,9,29.11111111111111,blk,MIN,MIN,2,top,Napheesa Collier,6.0,0.0,3.0,0.2525793650793651,,0.28571428571428575,0.21944444444444441,-0.04181840869236283,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,1.131578947368421,38,22.894736842105264,blk,MIN,MIN,3,top,Nia Coffey,35.0,7.0,13.0,-0.2723792122922394,0.3532900879650106,-0.7116902066777997,-0.18362202394480376,-0.31541307225926324,0.23076923076923078,0.42857142857142855,-1.0649802946428104,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,1.0,3,23.0,fg2a,MIN,MIN,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,1.2307692307692308,13,15.23076923076923,fg2a,MIN,MIN,2,bottom,Dorka Juhasz,10.0,0.0,6.0,-0.2304112554112554,,0.30158730158730157,-1.0284090909090908,0.21435165201675396,0.16666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,2.3684210526315788,38,22.894736842105264,fg2a,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-0.6378871154444868,-0.33949334119612756,-0.276462139666234,-1.0903725224348735,0.07684626379078113,0.46153846153846156,0.2857142857142857,0.06303120152989355,False,True,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,10.055555555555555,36,28.694444444444443,fg2a,MIN,MIN,1,top,Natasha Howard,33.0,7.0,12.0,0.0037825375653866684,2.267121848739496,-2.2748209077081913,0.8252015493556851,-0.4718231944957323,0.16666666666666666,0.7142857142857143,-4.541942756447687,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Williams,courtney williams,MIN,9.842105263157896,38,29.31578947368421,fg2a,MIN,MIN,2,top,Courtney Williams,35.0,7.0,13.0,0.5337758397237334,2.9955145215981127,-0.7398021313995259,0.48873202982251435,-0.30744328202701654,0.23076923076923078,0.7142857142857143,-3.7353166529976387,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,9.805555555555555,36,30.36111111111111,fg2a,MIN,MIN,3,top,Olivia Miles,33.0,7.0,13.0,1.2734326473906172,0.22925573738267221,0.6317382862555532,2.477376113914575,-0.0372873889864669,0.7692307692307693,0.42857142857142855,0.40248254887288093,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,0.6923076923076923,13,15.23076923076923,fg2m,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,0.03421717171717168,,0.761574074074074,-1.0568181818181819,0.3411081383148839,0.5,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,1.0,3,23.0,fg2m,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,1.2894736842105263,38,22.894736842105264,fg2m,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-0.47168745238606047,-0.4802889576883385,-0.016690149525137102,-0.862004412391131,0.19035475384250666,0.46153846153846156,0.14285714285714285,0.4635988081632014,False,True,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,5.916666666666667,36,28.694444444444443,fg2m,MIN,MIN,1,top,Natasha Howard,33.0,7.0,12.0,-0.08244270206092293,0.8162815126050421,-1.3118748288941444,0.5219941564631415,-0.26501550244805533,0.16666666666666666,0.5714285714285714,-2.1281563414991864,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,5.222222222222222,9,29.11111111111111,fg2m,MIN,MIN,2,top,Napheesa Collier,6.0,0.0,3.0,-0.683531746031746,,0.869047619047619,-2.236111111111111,0.7662423295958266,0.6666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,5.222222222222222,36,30.36111111111111,fg2m,MIN,MIN,3,top,Olivia Miles,33.0,7.0,13.0,0.520970298579839,-1.130028502629122,0.7603029853467678,1.170636966310043,0.17405924502255365,0.6153846153846154,0.14285714285714285,1.8903314879758897,True,True,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,0.0,4,19.0,fg3m,MIN,MIN,1,bottom,Emma Cechova,1.0,0.0,0.0,0.0,,,0.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,0.05555555555555555,36,28.694444444444443,fg3m,MIN,MIN,2,bottom,Natasha Howard,33.0,7.0,12.0,0.04411350326121431,0.0,-0.026646408261036193,0.12682160762517905,-0.17770035276043178,0.0,0.0,-0.026646408261036193,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,0.8461538461538461,13,15.23076923076923,fg3m,MIN,MIN,3,bottom,Dorka Juhasz,10.0,0.0,6.0,-0.5051587301587303,,-0.466931216931217,-0.5625,0.14707889086346712,0.16666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,2.8055555555555554,36,32.02777777777778,fg3m,MIN,MIN,1,top,Kayla McBride,33.0,7.0,12.0,1.0650321478519684,0.8399159663865545,0.5705756230753561,1.601410116964628,-0.12084795329236218,0.5833333333333334,0.5714285714285714,-0.2693403433111984,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,2.0,9,29.11111111111111,fg3m,MIN,MIN,2,top,Napheesa Collier,6.0,0.0,3.0,0.47738095238095246,,-0.4563492063492063,1.4111111111111112,-0.6432283970488043,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,1.5277777777777777,36,30.36111111111111,fg3m,MIN,MIN,3,top,Olivia Miles,33.0,7.0,13.0,0.7431310221233995,0.9785505430242273,0.6101000225371507,0.7493976643015104,-0.14558294104373956,0.46153846153846156,0.5714285714285714,-0.3684505204870766,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,4.0,13,15.23076923076923,fga,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-1.5327525252525251,,-0.8773148148148149,-2.5159090909090907,0.3314329832605952,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,5.631578947368421,38,22.894736842105264,fga,MIN,MIN,2,bottom,Nia Coffey,35.0,7.0,13.0,-0.7470221745548604,1.588947859845693,-1.354425655793522,-1.3107251735349452,-0.27036396964559756,0.3076923076923077,0.42857142857142855,-2.943373515639215,False,False,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,5.75,4,19.0,fga,MIN,MIN,3,bottom,Emma Cechova,1.0,0.0,0.0,-3.666666666666667,,,-3.666666666666667,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,13.777777777777779,9,29.11111111111111,fga,MIN,MIN,1,top,Napheesa Collier,6.0,0.0,3.0,-1.6882936507936508,,-0.023809523809523725,-3.352777777777778,0.49810715372672826,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,13.722222222222221,36,30.36111111111111,fga,MIN,MIN,2,top,Olivia Miles,33.0,7.0,13.0,2.6521064937826466,3.032668681507691,1.0997527085750145,3.9995421779075633,-0.34841622755047114,0.7692307692307693,0.7142857142857143,-1.9329159729326764,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Williams,courtney williams,MIN,13.026315789473685,38,29.31578947368421,fga,MIN,MIN,3,top,Courtney Williams,35.0,7.0,13.0,0.7508513833435604,2.31796525627795,-0.3416516096944137,0.9663675032737556,-0.17110464274779366,0.3076923076923077,0.7142857142857143,-2.659616865972364,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,1.5384615384615385,13,15.23076923076923,fgm,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-0.47094155844155844,,0.29464285714285715,-1.6193181818181819,0.44729240795645736,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,2.0,3,23.0,fgm,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,2.5789473684210527,38,22.894736842105264,fgm,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-0.5487962599602388,-0.12959727750749422,-0.2598717884449895,-0.994823660418069,-0.004026412791300268,0.38461538461538464,0.2857142857142857,-0.13027451093749526,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,7.222222222222222,9,29.11111111111111,fgm,MIN,MIN,1,top,Napheesa Collier,6.0,0.0,3.0,-0.20615079365079358,,0.41269841269841273,-0.8249999999999998,0.6080174820145617,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,6.75,36,30.36111111111111,fgm,MIN,MIN,2,top,Olivia Miles,33.0,7.0,13.0,1.2641013207032386,-0.15147795960489457,1.3704030078839189,1.9200346306115534,0.06415896623968183,0.7692307692307693,0.2857142857142857,1.5218809674888134,True,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,5.972222222222222,36,28.694444444444443,fgm,MIN,MIN,3,top,Natasha Howard,33.0,7.0,12.0,-0.038329198799708496,0.8162815126050421,-1.3385212371551802,0.6488157640883205,-0.2810152214416367,0.16666666666666666,0.5714285714285714,-2.1548027497602225,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,0.3076923076923077,13,15.23076923076923,fta,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,0.06538239538239539,,-0.030423280423280397,0.20909090909090913,-0.05505491781002924,0.16666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,0.6666666666666666,3,23.0,fta,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,0.7105263157894737,38,22.894736842105264,fta,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-0.14506158013426831,0.350922649761659,-0.3931012904244914,-0.16155313850084113,-0.14733593557571584,0.23076923076923078,0.2857142857142857,-0.7440239401861504,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,4.666666666666667,36,30.36111111111111,fta,MIN,MIN,1,top,Olivia Miles,33.0,7.0,13.0,-0.06730901873303337,1.7120558749815715,-0.7017164017142752,-0.39102119390580936,-0.18334937806222096,0.3076923076923077,0.5714285714285714,-2.4137722766958465,False,False,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,4.5,4,19.0,fta,MIN,MIN,2,top,Emma Cechova,1.0,0.0,0.0,-6.0,,,-6.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,3.6666666666666665,36,32.02777777777778,fta,MIN,MIN,3,top,Kayla McBride,33.0,7.0,12.0,-0.5897964733756933,-1.7186974789915967,-1.34213236468194,0.619513364837613,-0.05662401205033464,0.25,0.14285714285714285,0.37656511430965667,False,True,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,0.07692307692307693,13,15.23076923076923,ftm,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-0.001987734487734487,,-0.10482804232804234,0.15227272727272728,-0.38226538967315327,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,0.42105263157894735,38,22.894736842105264,ftm,MIN,MIN,2,bottom,Nia Coffey,35.0,7.0,13.0,-0.20872527848271985,0.36295395351122917,-0.538349220166838,-0.18983483728699355,-0.31128352876891285,0.0,0.2857142857142857,-0.9013031736780671,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,0.6666666666666666,3,23.0,ftm,MIN,MIN,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,3.9722222222222223,36,30.36111111111111,ftm,MIN,MIN,1,top,Olivia Miles,33.0,7.0,13.0,0.12662494278476283,1.5887869182760828,-0.44401746454824054,-0.09005063668525203,-0.18110300532168672,0.3076923076923077,0.7142857142857143,-2.0328043828243234,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,3.3333333333333335,36,32.02777777777778,ftm,MIN,MIN,2,top,Kayla McBride,33.0,7.0,12.0,-0.2756213904481672,-1.3722338935574228,-1.0630028785362537,0.9475832794676778,-0.08046501861989391,0.25,0.14285714285714285,0.309231015021169,False,True,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,2.75,4,19.0,ftm,MIN,MIN,3,top,Emma Cechova,1.0,0.0,0.0,-3.6666666666666665,,,-3.6666666666666665,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,8.23076923076923,13,15.23076923076923,pra,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-3.4751298701298703,,-1.2380952380952381,-6.830681818181818,0.3993345522443102,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,12.333333333333334,3,23.0,pra,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,13.131578947368421,38,22.894736842105264,pra,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-1.7074457250392503,2.624498746867168,-2.7915670103263155,-2.789448031346788,-0.24243969188939532,0.15384615384615385,0.42857142857142855,-5.416065757193484,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,29.666666666666668,9,29.11111111111111,pra,MIN,MIN,1,top,Napheesa Collier,6.0,0.0,3.0,1.482142857142857,,4.353174603174604,-1.3888888888888893,0.7185812872024211,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,29.444444444444443,36,30.36111111111111,pra,MIN,MIN,2,top,Olivia Miles,33.0,7.0,13.0,4.229827462118578,3.096176716300555,3.612831931561928,5.457250317346472,-0.05701449029080028,0.6153846153846154,0.7142857142857143,0.5166552152613728,True,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,25.5,36,28.694444444444443,pra,MIN,MIN,3,top,Natasha Howard,33.0,7.0,12.0,1.0624885048734096,5.713480392156863,-2.62019230333873,1.8935761111278022,-0.2994096832865838,0.08333333333333333,0.5714285714285714,-8.333672695495594,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,4.0,13,15.23076923076923,pts,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-1.4490295815295817,,0.01752645502645489,-3.648863636363637,0.4167929973863186,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,5.666666666666667,3,23.0,pts,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Nia Coffey,nia coffey,MIN,6.868421052631579,38,22.894736842105264,pts,MIN,MIN,3,bottom,Nia Coffey,35.0,7.0,13.0,-1.3834266059773757,0.454451078677085,-1.3012744359766693,-2.3123014061500697,-0.10871360765347687,0.38461538461538464,0.42857142857142855,-1.7557255146537543,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,19.11111111111111,9,29.11111111111111,pts,MIN,MIN,1,top,Napheesa Collier,6.0,0.0,3.0,0.6930555555555559,,1.1388888888888893,0.24722222222222237,0.14056517232829677,0.6666666666666666,,,False,False,,,,,,,,,,,,,,,,,False,False
Olivia Miles,olivia miles,MIN,19.0,36,30.36111111111111,pts,MIN,MIN,2,top,Olivia Miles,33.0,7.0,13.0,3.39795860631464,2.2643815420905207,2.906888573756748,4.499416288839366,-0.06094387148684117,0.5384615384615384,0.7142857142857143,0.6425070316662271,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,17.97222222222222,36,32.02777777777778,pts,MIN,MIN,3,top,Kayla McBride,33.0,7.0,12.0,2.6897331464713523,0.7878501400560227,1.0747580980595142,5.024938976889166,-0.025095382629282462,0.5833333333333334,0.5714285714285714,0.28690795800349145,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,2.6153846153846154,13,15.23076923076923,reb,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-1.5674963924963925,,-1.2943121693121693,-1.9772727272727273,0.2140019449717245,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,3.138888888888889,36,32.02777777777778,reb,MIN,MIN,2,bottom,Kayla McBride,33.0,7.0,12.0,-0.5491673125905125,1.2596638655462182,-1.3230610491518355,-0.790245413177744,-0.36023670049436574,0.16666666666666666,0.7142857142857143,-2.582724914698054,False,False,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,4.25,4,19.0,reb,MIN,MIN,3,bottom,Emma Cechova,1.0,0.0,0.0,-3.0,,,-3.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,7.777777777777778,36,28.694444444444443,reb,MIN,MIN,1,top,Natasha Howard,33.0,7.0,12.0,0.4879893197292299,2.9020308123249303,-0.821697230411897,0.4035570449809172,-0.34098236234568335,0.3333333333333333,0.7142857142857143,-3.7237280427368273,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,7.333333333333333,9,29.11111111111111,reb,MIN,MIN,2,top,Napheesa Collier,6.0,0.0,3.0,0.23293650793650786,,1.1547619047619049,-0.6888888888888891,0.8644816367152177,1.0,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,6.0,3,23.0,reb,MIN,MIN,3,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Emma Cechova,emma cechova,MIN,0.25,4,19.0,stl,MIN,MIN,1,bottom,Emma Cechova,1.0,0.0,0.0,-0.3333333333333333,,,-0.3333333333333333,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,0.3333333333333333,3,23.0,stl,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,0.38461538461538464,13,15.23076923076923,stl,MIN,MIN,3,bottom,Dorka Juhasz,10.0,0.0,6.0,0.18791847041847046,,0.17228835978835977,0.21136363636363636,-0.17388650533410777,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,1.7777777777777777,36,32.02777777777778,stl,MIN,MIN,1,top,Kayla McBride,33.0,7.0,12.0,0.22691423550724948,0.13970588235294118,0.04142879909112781,0.42950592901250795,-0.0721988461081295,0.5,0.42857142857142855,-0.09827708326181336,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,1.6666666666666667,9,29.11111111111111,stl,MIN,MIN,2,top,Napheesa Collier,6.0,0.0,3.0,0.10595238095238102,,-0.29365079365079366,0.5055555555555556,-0.03770279190573424,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,1.6666666666666667,36,28.694444444444443,stl,MIN,MIN,3,top,Natasha Howard,33.0,7.0,12.0,0.3524853755436341,0.7379201680672269,0.14758512931964393,0.3353967617595437,-0.17152658408012791,0.6666666666666666,0.5714285714285714,-0.590335038747583,False,False,,,,,,,,,,,,,,,,,False,False
Dorka Juhasz,dorka juhasz,MIN,1.0769230769230769,13,15.23076923076923,stocks,MIN,MIN,1,bottom,Dorka Juhasz,10.0,0.0,6.0,-0.1588997113997114,,-0.1193783068783069,-0.21818181818181814,-0.06996977045870978,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Saylor Poffenbarger,saylor poffenbarger,MIN,1.3333333333333333,3,23.0,stocks,MIN,MIN,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Williams,courtney williams,MIN,1.368421052631579,38,29.31578947368421,stocks,MIN,MIN,3,bottom,Courtney Williams,35.0,7.0,13.0,-0.02553214326320395,0.34346773797238195,-0.5098988852338728,0.22205242186810228,-0.2465170958277723,0.3076923076923077,0.42857142857142855,-0.8533666232062548,False,False,,,,,,,,,,,,,,,,,False,False
Napheesa Collier,napheesa collier,MIN,2.888888888888889,9,29.11111111111111,stocks,MIN,MIN,1,top,Napheesa Collier,6.0,0.0,3.0,0.35853174603174603,,-0.007936507936507908,0.725,-0.05469808582691834,0.3333333333333333,,,False,False,,,,,,,,,,,,,,,,,False,False
Natasha Howard,natasha howard,MIN,2.4722222222222223,36,28.694444444444443,stocks,MIN,MIN,2,top,Natasha Howard,33.0,7.0,12.0,0.5372275797731486,0.52703081232493,0.1391040879558599,0.8835746707692197,-0.05241796852086745,0.4166666666666667,0.5714285714285714,-0.38792672436907005,False,False,,,,,,,,,,,,,,,,,False,False
Kayla McBride,kayla mcbride,MIN,2.0277777777777777,36,32.02777777777778,stocks,MIN,MIN,3,top,Kayla McBride,33.0,7.0,12.0,0.2582729981178454,0.18294817927170873,0.017341473714016804,0.5024481427441955,-0.058315547793269765,0.4166666666666667,0.2857142857142857,-0.1656067055576919,False,False,,,,,,,,,,,,,,,,,False,False
Alex Fowler,alex fowler,NY,0.5,4,17.5,ast,NYL,NY,1,bottom,Alex Fowler,1.0,1.0,0.0,-0.6666666666666666,-0.6666666666666666,,,,,0.0,,False,False,,,,,,,,,,,,,,,,,False,False
Rebecca Allen,rebecca allen,NY,0.7777777777777778,18,20.666666666666668,ast,NYL,NY,2,bottom,Rebecca Allen,15.0,2.0,7.0,-0.18933817272052564,0.16249999999999998,-0.35012626262626256,-0.11903145873734111,-0.28963701553754473,0.5714285714285714,0.5,-0.5126262626262625,False,False,,,,,,,,,,,,,,,,,False,False
Anneli Maley,anneli maley,NY,0.8571428571428571,7,15.571428571428571,ast,NYL,NY,3,bottom,Anneli Maley,5.0,0.0,3.0,-0.4742857142857142,,-0.8222222222222223,0.04761904761904767,-0.1422266478846632,0.0,,,False,False,,,,,,,,,,,,,,,,,False,False
