projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,goalie_name,goalie_sv_pct,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,minutes_L10_list,role_stability_score,high_variance_role,game_date,rest_days,back_to_back,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,l10_over,l10_under,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,l10_over_pct,l10_games_played,line_hits_over_10,line_hits_under_10,l10_streak,player_avg_shots_L5,player_avg_shots_L10,open_line,line_movement,line_direction_shift,implied_team_total,game_total
10876181,230314,Frank Nazar,CHI,F,Shots On Goal,3.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8483493,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,0.0,0.0,0.0,1.0,6.0,1.0,3.0,4.0,7.0,2.0,1.4,2.4,2.4,,,,,,,,,OK,"[17.85, 17.583333333333332, 7.4, 16.65, 21.583333333333332, 18.95, 17.683333333333334, 17.766666666666666, 19.0, 16.55]",0.795,False,2026-03-27,1,1,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,1.4,2.4,3.5,0.0,stable,,
10876190,234283,J.T. Miller,NYR,F,Shots On Goal,3.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476468,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,,,,,,,,,OK,"[16.383333333333333, 20.216666666666665, 16.866666666666667, 20.85, 14.966666666666667, 17.083333333333332, 18.666666666666668, 19.166666666666668, 17.733333333333334, 17.0]",0.904,False,2026-03-27,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,2.0,2.0,3.5,0.0,stable,,
10876204,216400,Tyler Bertuzzi,CHI,F,Shots On Goal,3.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8477479,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.4,1.8,1.8,,,,,,,,,OK,"[15.85, 18.733333333333334, 21.5, 18.55, 20.266666666666666, 18.766666666666666, 19.75, 20.05, 17.583333333333332, 17.1]",0.916,False,2026-03-27,1,1,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,1.4,1.8,3.5,0.0,stable,,
10876214,218652,Vincent Trocheck,NYR,F,Shots On Goal,3.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476389,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,0.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.8,1.2,1.2,,,,,,,,,OK,"[20.316666666666666, 19.75, 18.683333333333334, 18.8, 17.05, 17.733333333333334, 19.216666666666665, 22.116666666666667, 19.366666666666667, 18.55]",0.931,False,2026-03-27,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,1.8,1.2,3.5,0.0,stable,,
10876221,218685,Will Cuylle,NYR,F,Shots On Goal,3.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8482157,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,0.0,0.0,3.0,6.0,1.0,6.0,0.0,0.0,1.0,2.0,1.8,1.8,,,,,,,,,OK,"[14.65, 15.533333333333333, 14.383333333333333, 15.766666666666667, 12.966666666666667, 12.083333333333334, 17.383333333333333, 16.45, 14.133333333333333, 15.516666666666667]",0.899,False,2026-03-27,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,2.0,1.8,3.5,0.0,stable,,
10878693,218572,Connor Bedard,CHI,F,Shots On Goal,3.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8484144,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,0.0,0.0,6.0,3.0,7.0,2.0,3.0,0.0,6.0,3.0,3.2,3.0,3.0,,,,,,,,,OK,"[17.85, 22.516666666666666, 23.016666666666666, 20.366666666666667, 21.216666666666665, 17.683333333333334, 20.233333333333334, 19.95, 20.666666666666668, 20.533333333333335]",0.921,False,2026-03-27,1,1,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,3.2,3.0,3.5,0.0,stable,,
10879375,218655,Mika Zibanejad,NYR,F,Shots On Goal,3.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476459,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.9,1.9,,,,,,,,,OK,"[21.7, 21.433333333333334, 21.366666666666667, 18.733333333333334, 19.9, 20.85, 23.0, 17.333333333333332, 19.916666666666668, 15.9]",0.898,False,2026-03-27,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,2.0,1.9,3.5,0.0,stable,,
10880946,267615,Sam Rinzel,CHI,D,Shots On Goal,3.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8483506,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.2,1.1,1.1,,,,,,,,,OK,"[19.0, 16.266666666666666, 20.716666666666665, 21.95, 16.566666666666666, 21.066666666666666, 17.733333333333334, 22.733333333333334, 20.816666666666666, 19.583333333333332]",0.893,False,2026-03-27,1,1,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,1.2,1.1,3.5,0.0,stable,,
10888124,218707,Arvid Soderblom,CHI,G,Goals Allowed,3.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,goals_allowed,GOALIE,NYR,0,8482821,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,5.0,2.0,1.0,6.0,3.0,4.0,4.0,4.0,0.0,,3.4,3.222,3.222,,,,,,,,,OK,"[57.46666666666667, 60.0, 4.95, 60.0, 60.0, 60.0, 59.93333333333333, 58.9, 60.0]",0.679,False,2026-03-27,1,1,0.4,2,3,5,0.5556,5,4,5,4,9,0.5556,5,4,9,0.5556,9,0.4934,OVER,-0.0066,0.5555555555555556,9.0,5.0,4.0,NEUTRAL,,,3.5,0.0,stable,,
10876147,218657,Adam Fox,NYR,D,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8479323,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,1.8,1.8,1.8,,,,,,,,,OK,"[21.533333333333335, 28.166666666666668, 25.583333333333332, 23.333333333333332, 19.516666666666666, 22.65, 23.166666666666668, 22.616666666666667, 23.866666666666667, 21.633333333333333]",0.903,False,2026-03-27,2,0,0.4,2,3,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.4,OVER,-0.1,0.4,10.0,4.0,6.0,NEUTRAL,1.8,1.8,2.5,0.0,stable,,
10876177,218572,Connor Bedard,CHI,F,Shots On Goal,2.5,goblin,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8484144,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,0.0,0.0,6.0,3.0,7.0,2.0,3.0,0.0,6.0,3.0,3.2,3.0,3.0,,,,,,,,,OK,"[17.85, 22.516666666666666, 23.016666666666666, 20.366666666666667, 21.216666666666665, 17.683333333333334, 20.233333333333334, 19.95, 20.666666666666668, 20.533333333333335]",0.921,False,2026-03-27,1,1,0.6,3,2,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.6,OVER,0.1,0.6,10.0,6.0,4.0,NEUTRAL,3.2,3.0,2.5,0.0,stable,,
10876180,230314,Frank Nazar,CHI,F,Shots On Goal,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8483493,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,0.0,0.0,0.0,1.0,6.0,1.0,3.0,4.0,7.0,2.0,1.4,2.4,2.4,,,,,,,,,OK,"[17.85, 17.583333333333332, 7.4, 16.65, 21.583333333333332, 18.95, 17.683333333333334, 17.766666666666666, 19.0, 16.55]",0.795,False,2026-03-27,1,1,0.2,1,4,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.32,OVER,-0.18,0.4,10.0,4.0,6.0,NEUTRAL,1.4,2.4,2.5,0.0,stable,,
10876202,218655,Mika Zibanejad,NYR,F,Shots On Goal,2.5,goblin,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476459,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.9,1.9,,,,,,,,,OK,"[21.7, 21.433333333333334, 21.366666666666667, 18.733333333333334, 19.9, 20.85, 23.0, 17.333333333333332, 19.916666666666668, 15.9]",0.898,False,2026-03-27,2,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,2.0,1.9,2.5,0.0,stable,,
10876203,216400,Tyler Bertuzzi,CHI,F,Shots On Goal,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8477479,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.4,1.8,1.8,,,,,,,,,OK,"[15.85, 18.733333333333334, 21.5, 18.55, 20.266666666666666, 18.766666666666666, 19.75, 20.05, 17.583333333333332, 17.1]",0.916,False,2026-03-27,1,1,0.2,1,4,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.32,OVER,-0.18,0.4,10.0,4.0,6.0,NEUTRAL,1.4,1.8,2.5,0.0,stable,,
10876215,218652,Vincent Trocheck,NYR,F,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476389,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,0.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.8,1.2,1.2,,,,,,,,,OK,"[20.316666666666666, 19.75, 18.683333333333334, 18.8, 17.05, 17.733333333333334, 19.216666666666665, 22.116666666666667, 19.366666666666667, 18.55]",0.931,False,2026-03-27,2,0,0.4,2,3,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.28,OVER,-0.22,0.2,10.0,2.0,8.0,COLD,1.8,1.2,2.5,0.0,stable,,
10876222,218685,Will Cuylle,NYR,F,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8482157,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,0.0,0.0,3.0,6.0,1.0,6.0,0.0,0.0,1.0,2.0,1.8,1.8,,,,,,,,,OK,"[14.65, 15.533333333333333, 14.383333333333333, 15.766666666666667, 12.966666666666667, 12.083333333333334, 17.383333333333333, 16.45, 14.133333333333333, 15.516666666666667]",0.899,False,2026-03-27,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,2.0,1.8,2.5,0.0,stable,,
10878691,59488,Alexis Lafreniere,NYR,F,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8482109,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.4,1.8,1.8,,,,,,,,,OK,"[18.216666666666665, 22.166666666666668, 20.966666666666665, 15.116666666666667, 18.1, 17.0, 20.283333333333335, 17.866666666666667, 17.283333333333335, 16.566666666666666]",0.888,False,2026-03-27,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,1.4,1.8,2.5,0.0,stable,,
10878692,309659,Anton Frondell,CHI,F,Shots On Goal,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8485391,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,5.0,6.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,4.2,3.0,3.0,,,,,,,,,OK,"[13.233333333333333, 19.1, 19.183333333333334, 20.516666666666666, 18.733333333333334, 16.833333333333332, 17.35, 16.816666666666666, 16.866666666666667, 20.833333333333332]",0.882,False,2026-03-27,1,1,0.8,4,1,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.68,OVER,0.18,0.6,10.0,6.0,4.0,NEUTRAL,4.2,3.0,2.5,0.0,stable,,
10879409,234283,J.T. Miller,NYR,F,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476468,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,,,,,,,,,OK,"[16.383333333333333, 20.216666666666665, 16.866666666666667, 20.85, 14.966666666666667, 17.083333333333332, 18.666666666666668, 19.166666666666668, 17.733333333333334, 17.0]",0.904,False,2026-03-27,2,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,2.0,2.0,2.5,0.0,stable,,
10880418,218572,Connor Bedard,CHI,F,Points,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,points,SKATER,NYR,0,8484144,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.8,0.8,0.8,,,,,,,,,OK,"[17.85, 22.516666666666666, 23.016666666666666, 20.366666666666667, 21.216666666666665, 17.683333333333334, 20.233333333333334, 19.95, 20.666666666666668, 20.533333333333335]",0.921,False,2026-03-27,1,1,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,2.5,0.0,stable,,
10880459,218655,Mika Zibanejad,NYR,F,Points,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,points,SKATER,CHI,1,8476459,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.2,0.9,0.9,,,,,,,,,OK,"[21.7, 21.433333333333334, 21.366666666666667, 18.733333333333334, 19.9, 20.85, 23.0, 17.333333333333332, 19.916666666666668, 15.9]",0.898,False,2026-03-27,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,,,2.5,0.0,stable,,
10880935,179254,Alex Vlasic,CHI,D,Blocked Shots,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,blocked_shots,SKATER,NYR,0,8481568,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.5,1.5,,,,,,,,,OK,"[21.333333333333332, 19.716666666666665, 19.716666666666665, 17.95, 18.0, 22.45, 21.016666666666666, 20.833333333333332, 20.216666666666665, 19.25]",0.932,False,2026-03-27,1,1,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,2.5,0.0,stable,,
10880937,92121,Braden Schneider,NYR,D,Blocked Shots,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,blocked_shots,SKATER,CHI,1,8482073,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.8,2.0,2.0,,,,,,,,,OK,"[19.683333333333334, 15.466666666666667, 19.966666666666665, 22.583333333333332, 20.166666666666668, 20.216666666666665, 20.266666666666666, 18.583333333333332, 18.816666666666666, 21.816666666666666]",0.907,False,2026-03-27,2,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,,,2.5,0.0,stable,,
10880945,267615,Sam Rinzel,CHI,D,Shots On Goal,2.5,demon,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8483506,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.2,1.1,1.1,,,,,,,,,OK,"[19.0, 16.266666666666666, 20.716666666666665, 21.95, 16.566666666666666, 21.066666666666666, 17.733333333333334, 22.733333333333334, 20.816666666666666, 19.583333333333332]",0.893,False,2026-03-27,1,1,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,1.2,1.1,2.5,0.0,stable,,
10880950,267629,Vladislav Gavrikov,NYR,D,Shots On Goal,2.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8478882,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.3,1.3,,,,,,,,,OK,"[26.383333333333333, 21.216666666666665, 21.433333333333334, 24.683333333333334, 21.083333333333332, 26.0, 21.916666666666668, 22.3, 24.9, 23.566666666666666]",0.918,False,2026-03-27,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,2.0,1.3,2.5,0.0,stable,,
10886462,309284,Dylan Garand,NYR,G,Goals Allowed,2.5,standard,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,goals_allowed,GOALIE,CHI,1,8482193,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,2.0,1.0,2.0,,,,,,,,1.667,1.667,1.667,,,,,,,,,OK,"[60.0, 60.0, 65.0]",0.962,False,2026-03-27,2,0,0.0,0,3,3,0.0,0,3,0,3,3,0.0,0,3,3,0.0,3,0.0,UNDER,0.5,0.0,3.0,0.0,3.0,NEUTRAL,,,2.5,0.0,stable,,
10868279,218655,Mika Zibanejad,NYR,F,Goals,1.5,demon,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,goals,SKATER,CHI,1,8476459,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[21.7, 21.433333333333334, 21.366666666666667, 18.733333333333334, 19.9, 20.85, 23.0, 17.333333333333332, 19.916666666666668, 15.9]",0.898,False,2026-03-27,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,1.5,0.0,stable,,
10876149,218657,Adam Fox,NYR,D,Shots On Goal,1.5,goblin,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8479323,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,1.8,1.8,1.8,,,,,,,,,OK,"[21.533333333333335, 28.166666666666668, 25.583333333333332, 23.333333333333332, 19.516666666666666, 22.65, 23.166666666666668, 22.616666666666667, 23.866666666666667, 21.633333333333333]",0.903,False,2026-03-27,2,0,0.4,2,3,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.46,OVER,-0.04,0.5,10.0,5.0,5.0,NEUTRAL,1.8,1.8,1.5,0.0,stable,,
10876158,59488,Alexis Lafreniere,NYR,F,Shots On Goal,1.5,goblin,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8482109,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.4,1.8,1.8,,,,,,,,,OK,"[18.216666666666665, 22.166666666666668, 20.966666666666665, 15.116666666666667, 18.1, 17.0, 20.283333333333335, 17.866666666666667, 17.283333333333335, 16.566666666666666]",0.888,False,2026-03-27,2,0,0.4,2,3,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.52,OVER,0.02,0.6,10.0,6.0,4.0,NEUTRAL,1.4,1.8,1.5,0.0,stable,,
10876167,309659,Anton Frondell,CHI,F,Shots On Goal,1.5,goblin,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8485391,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,1.0,5.0,6.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,4.2,3.0,3.0,,,,,,,,,OK,"[13.233333333333333, 19.1, 19.183333333333334, 20.516666666666666, 18.733333333333334, 16.833333333333332, 17.35, 16.816666666666666, 16.866666666666667, 20.833333333333332]",0.882,False,2026-03-27,1,1,0.8,4,1,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.68,OVER,0.18,0.6,10.0,6.0,4.0,NEUTRAL,4.2,3.0,1.5,0.0,stable,,
10876182,230314,Frank Nazar,CHI,F,Shots On Goal,1.5,goblin,False,NYR,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,NYR,0,8483493,False,,3.037,28.829,0.799,2.866,25.195,0.247,82.0,15.0,Avg,D. Garand,0.948,0.0,0.0,0.0,1.0,6.0,1.0,3.0,4.0,7.0,2.0,1.4,2.4,2.4,,,,,,,,,OK,"[17.85, 17.583333333333332, 7.4, 16.65, 21.583333333333332, 18.95, 17.683333333333334, 17.766666666666666, 19.0, 16.55]",0.795,False,2026-03-27,1,1,0.2,1,4,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.38,OVER,-0.12,0.5,10.0,5.0,5.0,NEUTRAL,1.4,2.4,1.5,0.0,stable,,
10876192,234283,J.T. Miller,NYR,F,Shots On Goal,1.5,goblin,False,CHI,CHI,NYR,2026-03-27T19:00:00.000-04:00,139236,2026-03-27T18:56:27Z,shots_on_goal,SKATER,CHI,1,8476468,False,,3.293,29.963,0.836,2.561,24.585,0.169,82.0,27.0,Weak,A. Soderblom,0.887,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,,,,,,,,,OK,"[16.383333333333333, 20.216666666666665, 16.866666666666667, 20.85, 14.966666666666667, 17.083333333333332, 18.666666666666668, 19.166666666666668, 17.733333333333334, 17.0]",0.904,False,2026-03-27,2,0,0.8,4,1,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.68,OVER,0.18,0.6,10.0,6.0,4.0,NEUTRAL,2.0,2.0,1.5,0.0,stable,,
