SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810668,2026-02-22,MEM,4896372,Walter Clayton Jr.,walter clayton,25,9,4,6,0,0,2,4.0,11.0,1.0,6.0,0.0,0.0
2025-26,401810668,2026-02-22,MEM,5105550,GG Jackson,gg jackson,26,28,9,2,1,1,2,11.0,17.0,1.0,5.0,5.0,8.0
2025-26,401810668,2026-02-22,MEM,4431785,Scotty Pippen Jr.,scotty pippen,21,18,3,6,2,1,3,7.0,15.0,3.0,7.0,1.0,2.0
2025-26,401810668,2026-02-22,MEM,4433083,Cam Spencer,cam spencer,21,0,2,5,0,1,0,0.0,5.0,0.0,4.0,0.0,0.0
2025-26,401810668,2026-02-22,MEM,4683934,Jahmai Mashack,jahmai mashack,22,0,3,1,0,2,0,0.0,6.0,0.0,3.0,0.0,0.0
2025-26,401810668,2026-02-22,MEM,4781746,Javon Small,javon small,26,10,1,1,2,1,0,3.0,4.0,2.0,2.0,2.0,2.0
2025-26,401810668,2026-02-22,MIA,3059319,Andrew Wiggins,andrew wiggins,29,28,7,3,1,0,1,9.0,10.0,4.0,4.0,6.0,6.0
2025-26,401810668,2026-02-22,MIA,4066261,Bam Adebayo,bam adebayo,27,13,6,5,0,0,1,4.0,7.0,1.0,3.0,4.0,5.0
2025-26,401810668,2026-02-22,MIA,2595516,Norman Powell,norman powell,27,25,2,6,2,1,2,10.0,16.0,3.0,8.0,2.0,7.0
2025-26,401810668,2026-02-22,MIA,4601025,Pelle Larsson,pelle larsson,35,10,1,5,2,1,4,3.0,7.0,0.0,4.0,4.0,6.0
2025-26,401810668,2026-02-22,MIA,5214640,Kasparas Jakucionis,kasparas jakucionis,23,12,3,5,0,0,2,4.0,6.0,2.0,3.0,2.0,2.0
2025-26,401810668,2026-02-22,MIA,3899664,Simone Fontecchio,simone fontecchio,2,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810668,2026-02-22,MIA,4431772,Myron Gardner,myron gardner,6,5,3,2,0,0,1,2.0,3.0,1.0,2.0,0.0,0.0
2025-26,401810668,2026-02-22,MIA,4431786,Keshad Johnson,keshad johnson,2,2,3,0,0,1,1,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810668,2026-02-22,MIA,4432848,Jaime Jaquez Jr.,jaime jaquez,23,12,5,2,1,0,1,5.0,12.0,0.0,2.0,2.0,2.0
2025-26,401810668,2026-02-22,MIA,5105623,Kel'el Ware,kel el ware,19,11,15,0,1,0,0,5.0,9.0,1.0,2.0,0.0,0.0
2025-26,401810668,2026-02-22,MIA,4066993,Dru Smith,dru smith,22,4,6,2,1,2,1,1.0,4.0,0.0,0.0,2.0,2.0
2025-26,401810668,2026-02-22,MIA,4395725,Tyler Herro,tyler herro,23,14,5,6,0,0,4,5.0,15.0,1.0,4.0,3.0,3.0
2025-26,401810668,2026-02-22,MIA,4432645,Trevor Keels,trevor keels,2,0,1,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810669,2026-02-22,DET,6440,Tobias Harris,tobias harris,30,18,6,1,4,0,1,8.0,14.0,2.0,5.0,0.0,0.0
2025-26,401810669,2026-02-22,DET,3157465,Duncan Robinson,duncan robinson,24,17,3,2,0,0,1,5.0,12.0,5.0,10.0,2.0,2.0
2025-26,401810669,2026-02-22,DET,4433621,Jalen Duren,jalen duren,29,26,13,2,1,0,0,12.0,20.0,0.0,0.0,2.0,5.0
2025-26,401810669,2026-02-22,DET,4432166,Cade Cunningham,cade cunningham,30,18,9,13,1,3,1,7.0,16.0,3.0,6.0,1.0,1.0
2025-26,401810669,2026-02-22,DET,4684742,Ausar Thompson,ausar thompson,32,8,3,8,3,0,2,4.0,12.0,0.0,1.0,0.0,0.0
2025-26,401810669,2026-02-22,DET,4278562,Paul Reed,paul reed,19,15,9,0,1,1,1,7.0,11.0,0.0,0.0,1.0,1.0
2025-26,401810669,2026-02-22,DET,4683771,Ronald Holland II,ronald holland,17,9,4,2,2,0,4,3.0,5.0,0.0,2.0,3.0,3.0
2025-26,401810669,2026-02-22,DET,2596112,Javonte Green,javonte green,17,2,3,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810669,2026-02-22,DET,2991043,Caris LeVert,caris levert,18,7,0,2,0,2,2,2.0,7.0,1.0,2.0,2.0,3.0
2025-26,401810669,2026-02-22,DET,4432107,Marcus Sasser,marcus sasser,3,3,0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810669,2026-02-22,DET,5107199,Daniss Jenkins,daniss jenkins,21,3,0,2,0,0,1,1.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810669,2026-02-22,CHI,4017844,Guerschon Yabusele,guerschon yabusele,24,12,9,8,0,1,3,3.0,7.0,2.0,4.0,4.0,5.0
2025-26,401810669,2026-02-22,CHI,4397189,Jalen Smith,jalen smith,25,15,7,2,0,3,1,5.0,6.0,3.0,4.0,2.0,3.0
2025-26,401810669,2026-02-22,CHI,4432822,Isaac Okoro,isaac okoro,34,15,3,3,1,1,1,5.0,12.0,3.0,6.0,2.0,2.0
2025-26,401810669,2026-02-22,CHI,4711294,Matas Buzelis,matas buzelis,30,15,6,3,2,6,4,5.0,10.0,2.0,7.0,3.0,4.0
2025-26,401810669,2026-02-22,CHI,4871145,Josh Giddey,josh giddey,27,27,6,3,0,1,5,10.0,16.0,5.0,8.0,2.0,5.0
2025-26,401810669,2026-02-22,CHI,4431687,Patrick Williams,patrick williams,16,6,1,1,2,0,0,2.0,5.0,2.0,4.0,0.0,0.0
2025-26,401810669,2026-02-22,CHI,5044385,Leonard Miller,leonard miller,3,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810669,2026-02-22,CHI,4278076,Nick Richards,nick richards,19,5,5,0,0,1,5,2.0,6.0,0.0,2.0,1.0,2.0
2025-26,401810669,2026-02-22,CHI,4277811,Collin Sexton,collin sexton,15,2,2,1,2,0,1,1.0,5.0,0.0,2.0,0.0,0.0
2025-26,401810669,2026-02-22,CHI,4351851,Anfernee Simons,anfernee simons,13,4,2,0,0,0,1,2.0,6.0,0.0,1.0,0.0,0.0
2025-26,401810669,2026-02-22,CHI,4395626,Tre Jones,tre jones,26,7,2,6,2,0,1,3.0,7.0,0.0,1.0,1.0,1.0
2025-26,401810669,2026-02-22,CHI,4684275,Rob Dillingham,rob dillingham,8,2,1,1,1,0,1,0.0,3.0,0.0,1.0,2.0,2.0
2025-26,401810670,2026-02-22,SAC,4431679,Precious Achiuwa,precious achiuwa,21,14,3,4,1,0,0,6.0,9.0,1.0,1.0,1.0,2.0
2025-26,401810670,2026-02-22,SAC,4594327,Keegan Murray,keegan murray,36,20,2,2,1,1,1,7.0,16.0,2.0,8.0,4.0,5.0
2025-26,401810670,2026-02-22,SAC,4898371,Maxime Raynaud,maxime raynaud,26,16,12,3,0,1,1,6.0,14.0,0.0,2.0,4.0,4.0
2025-26,401810670,2026-02-22,SAC,3468,Russell Westbrook,russell westbrook,21,7,3,2,1,1,5,3.0,9.0,1.0,4.0,0.0,0.0
2025-26,401810670,2026-02-22,SAC,3978,DeMar DeRozan,demar derozan,35,20,1,5,2,1,2,5.0,13.0,0.0,1.0,10.0,10.0
2025-26,401810670,2026-02-22,SAC,2528588,Doug McDermott,doug mcdermott,5,8,1,1,1,0,0,2.0,3.0,2.0,3.0,2.0,2.0
2025-26,401810670,2026-02-22,SAC,3914285,Drew Eubanks,drew eubanks,14,6,4,4,1,1,0,3.0,6.0,0.0,1.0,0.0,0.0
2025-26,401810670,2026-02-22,SAC,4066262,Malik Monk,malik monk,28,19,1,6,1,0,1,8.0,16.0,3.0,9.0,0.0,0.0
2025-26,401810670,2026-02-22,SAC,4279318,Daeqwon Plowden,daeqwon plowden,18,4,2,1,1,2,1,1.0,1.0,0.0,0.0,2.0,2.0
2025-26,401810670,2026-02-22,SAC,4433188,Devin Carter,devin carter,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810670,2026-02-22,SAC,4702384,Nique Clifford,nique clifford,30,8,5,4,2,0,1,4.0,9.0,0.0,3.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,4592479,Julian Champagnie,julian champagnie,28,8,4,3,1,0,0,3.0,7.0,2.0,6.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,5104157,Victor Wembanyama,victor wembanyama,30,28,15,6,1,4,1,11.0,20.0,1.0,5.0,5.0,7.0
2025-26,401810670,2026-02-22,SA,4066259,De'Aaron Fox,de aaron fox,27,18,2,5,1,0,5,7.0,11.0,1.0,3.0,3.0,4.0
2025-26,401810670,2026-02-22,SA,4395630,Devin Vassell,devin vassell,24,8,3,3,0,1,2,3.0,7.0,2.0,3.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,4845367,Stephon Castle,stephon castle,25,18,8,3,0,1,2,6.0,9.0,0.0,1.0,6.0,8.0
2025-26,401810670,2026-02-22,SA,6578,Harrison Barnes,harrison barnes,21,14,2,1,0,0,0,5.0,9.0,3.0,7.0,1.0,1.0
2025-26,401810670,2026-02-22,SA,2489663,Kelly Olynyk,kelly olynyk,6,4,2,1,0,0,2,2.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,4395723,Keldon Johnson,keldon johnson,21,18,1,0,0,0,1,6.0,12.0,3.0,4.0,3.0,4.0
2025-26,401810670,2026-02-22,SA,4433618,Harrison Ingram,harrison ingram,4,2,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,5061568,Carter Bryant,carter bryant,11,3,1,0,0,0,2,1.0,3.0,1.0,3.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,3064560,Luke Kornet,luke kornet,13,4,5,3,1,1,0,1.0,1.0,0.0,0.0,2.0,2.0
2025-26,401810670,2026-02-22,SA,3134916,Jordan McLaughlin,jordan mclaughlin,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,4279532,Stanley Umude,stanley umude,4,2,0,1,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810670,2026-02-22,SA,5037871,Dylan Harper,dylan harper,23,12,5,5,0,0,2,5.0,9.0,0.0,1.0,2.0,2.0
2025-26,401810671,2026-02-22,HOU,3202,Kevin Durant,kevin durant,38,30,6,3,0,0,4,10.0,26.0,4.0,10.0,6.0,7.0
2025-26,401810671,2026-02-22,HOU,4432639,Jabari Smith Jr.,jabari smith,36,21,4,1,1,1,1,8.0,13.0,4.0,8.0,1.0,2.0
2025-26,401810671,2026-02-22,HOU,4433192,Tari Eason,tari eason,35,11,12,4,0,0,2,4.0,8.0,1.0,4.0,2.0,2.0
2025-26,401810671,2026-02-22,HOU,4871144,Alperen Sengun,alperen sengun,31,16,6,6,0,3,6,6.0,12.0,1.0,1.0,3.0,4.0
2025-26,401810671,2026-02-22,HOU,4684740,Amen Thompson,amen thompson,41,12,10,7,3,1,3,5.0,9.0,0.0,2.0,2.0,4.0
2025-26,401810671,2026-02-22,HOU,2578185,Dorian Finney-Smith,dorian finney smith,21,2,3,0,0,0,2,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810671,2026-02-22,HOU,3136777,Jae'Sean Tate,jae sean tate,5,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810671,2026-02-22,HOU,3102529,Clint Capela,clint capela,11,4,1,0,1,1,0,1.0,2.0,0.0,0.0,2.0,2.0
2025-26,401810671,2026-02-22,HOU,4711272,Reed Sheppard,reed sheppard,21,10,2,3,0,0,1,3.0,5.0,2.0,4.0,2.0,2.0
2025-26,401810671,2026-02-22,NY,3934719,OG Anunoby,og anunoby,40,20,2,1,4,0,1,8.0,16.0,2.0,7.0,2.0,2.0
2025-26,401810671,2026-02-22,NY,3136195,Karl-Anthony Towns,karl anthony towns,34,25,7,1,1,0,2,10.0,15.0,3.0,3.0,2.0,2.0
2025-26,401810671,2026-02-22,NY,3062679,Josh Hart,josh hart,27,2,6,6,1,0,4,1.0,7.0,0.0,3.0,0.0,0.0
2025-26,401810671,2026-02-22,NY,3147657,Mikal Bridges,mikal bridges,31,11,6,5,0,0,0,5.0,11.0,1.0,2.0,0.0,0.0
2025-26,401810671,2026-02-22,NY,3934672,Jalen Brunson,jalen brunson,36,20,3,6,0,0,3,6.0,12.0,0.0,1.0,8.0,9.0
2025-26,401810671,2026-02-22,NY,4610139,Jeremy Sochan,jeremy sochan,4,0,0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810671,2026-02-22,NY,5289900,Mohamed Diawara,mohamed diawara,4,2,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810671,2026-02-22,NY,4351852,Mitchell Robinson,mitchell robinson,18,6,4,0,0,0,1,3.0,5.0,0.0,0.0,0.0,0.0
2025-26,401810671,2026-02-22,NY,3914044,Landry Shamet,landry shamet,26,14,0,2,0,0,0,5.0,7.0,2.0,4.0,2.0,3.0
2025-26,401810671,2026-02-22,NY,4277869,Jose Alvarado,jose alvarado,20,8,1,4,5,0,0,3.0,9.0,2.0,5.0,0.0,0.0
2025-26,401810672,2026-02-22,CLE,3912848,Dean Wade,dean wade,18,0,3,1,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810672,2026-02-22,CLE,4066328,Jarrett Allen,jarrett allen,29,11,13,2,1,0,3,4.0,6.0,0.0,0.0,3.0,6.0
2025-26,401810672,2026-02-22,CLE,4432158,Evan Mobley,evan mobley,25,15,2,1,1,0,1,6.0,11.0,1.0,4.0,2.0,2.0
2025-26,401810672,2026-02-22,CLE,3992,James Harden,james harden,34,20,5,9,1,1,5,8.0,14.0,3.0,7.0,1.0,2.0
2025-26,401810672,2026-02-22,CLE,3908809,Donovan Mitchell,donovan mitchell,35,20,7,5,2,0,3,9.0,19.0,0.0,6.0,2.0,3.0
2025-26,401810672,2026-02-22,CLE,5106268,Nae'Qwan Tomlin,nae qwan tomlin,10,0,2,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810672,2026-02-22,CLE,3032979,Dennis Schroder,dennis schroder,22,11,4,7,1,1,2,3.0,9.0,1.0,2.0,4.0,4.0
2025-26,401810672,2026-02-22,CLE,4066757,Sam Merrill,sam merrill,29,20,3,0,0,0,0,7.0,12.0,6.0,10.0,0.0,0.0
2025-26,401810672,2026-02-22,CLE,4683747,Jaylon Tyson,jaylon tyson,16,7,4,0,1,0,1,2.0,7.0,1.0,4.0,2.0,2.0
2025-26,401810672,2026-02-22,CLE,4702177,Keon Ellis,keon ellis,23,9,1,3,2,0,1,4.0,7.0,1.0,4.0,0.0,0.0
2025-26,401810672,2026-02-22,OKC,4222252,Isaiah Hartenstein,isaiah hartenstein,26,13,7,4,0,0,1,6.0,6.0,0.0,0.0,1.0,4.0
2025-26,401810672,2026-02-22,OKC,4433255,Chet Holmgren,chet holmgren,34,17,15,4,1,3,2,5.0,14.0,1.0,4.0,6.0,9.0
2025-26,401810672,2026-02-22,OKC,4395702,Isaiah Joe,isaiah joe,30,22,2,3,5,0,3,6.0,13.0,6.0,11.0,4.0,4.0
2025-26,401810672,2026-02-22,OKC,4397020,Luguentz Dort,luguentz dort,35,12,3,2,2,0,2,5.0,11.0,2.0,6.0,0.0,2.0
2025-26,401810672,2026-02-22,OKC,4683692,Cason Wallace,cason wallace,34,20,4,10,3,0,1,7.0,17.0,4.0,8.0,2.0,2.0
2025-26,401810672,2026-02-22,OKC,4432823,Jaylin Williams,jaylin williams,17,10,3,0,0,1,1,3.0,6.0,3.0,5.0,1.0,2.0
2025-26,401810672,2026-02-22,OKC,3133626,Kenrich Williams,kenrich williams,18,8,2,1,0,0,1,3.0,3.0,2.0,2.0,0.0,0.0
2025-26,401810672,2026-02-22,OKC,4397183,Aaron Wiggins,aaron wiggins,22,7,3,4,0,0,1,3.0,7.0,1.0,2.0,0.0,0.0
2025-26,401810672,2026-02-22,OKC,4683778,Jared McCain,jared mccain,16,10,3,1,1,0,1,3.0,7.0,2.0,3.0,2.0,2.0
2025-26,401810672,2026-02-22,OKC,5159925,Nikola Topic,nikola topic,8,2,2,3,0,0,3,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810673,2026-02-22,BKN,4278104,Michael Porter Jr.,michael porter,35,18,7,6,0,0,0,8.0,19.0,1.0,8.0,1.0,1.0
2025-26,401810673,2026-02-22,BKN,4712896,Noah Clowney,noah clowney,31,12,5,1,2,0,0,3.0,8.0,2.0,6.0,4.0,4.0
2025-26,401810673,2026-02-22,BKN,4278067,Nic Claxton,nic claxton,31,15,8,5,1,0,1,6.0,11.0,0.0,1.0,3.0,5.0
2025-26,401810673,2026-02-22,BKN,5175643,Egor Demin,egor demin,28,13,1,4,1,1,1,5.0,11.0,2.0,5.0,1.0,2.0
2025-26,401810673,2026-02-22,BKN,5279130,Nolan Traore,nolan traore,35,11,1,5,2,0,5,4.0,14.0,1.0,3.0,2.0,4.0
2025-26,401810673,2026-02-22,BKN,5107173,Danny Wolf,danny wolf,18,5,4,4,1,1,1,2.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810673,2026-02-22,BKN,4432194,Day'Ron Sharpe,day ron sharpe,17,11,5,2,2,1,3,4.0,6.0,0.0,0.0,3.0,4.0
2025-26,401810673,2026-02-22,BKN,3907823,Terance Mann,terance mann,17,6,1,0,0,0,1,2.0,3.0,2.0,3.0,0.0,0.0
2025-26,401810673,2026-02-22,BKN,4397018,Ochai Agbaji,ochai agbaji,14,6,1,1,0,1,1,2.0,4.0,2.0,3.0,0.0,0.0
2025-26,401810673,2026-02-22,BKN,5037873,Drake Powell,drake powell,14,7,1,1,0,0,0,2.0,5.0,1.0,2.0,2.0,2.0
2025-26,401810673,2026-02-22,ATL,4431680,Onyeka Okongwu,onyeka okongwu,32,13,11,1,0,2,2,5.0,7.0,1.0,2.0,2.0,2.0
2025-26,401810673,2026-02-22,ATL,4701230,Jalen Johnson,jalen johnson,38,26,12,4,0,1,4,11.0,22.0,0.0,3.0,4.0,5.0
2025-26,401810673,2026-02-22,ATL,2490149,CJ McCollum,cj mccollum,32,16,8,4,1,0,3,5.0,12.0,3.0,7.0,3.0,4.0
2025-26,401810673,2026-02-22,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,35,17,3,6,2,0,1,4.0,12.0,3.0,9.0,6.0,6.0
2025-26,401810673,2026-02-22,ATL,4869342,Dyson Daniels,dyson daniels,33,7,10,8,3,0,0,3.0,8.0,0.0,2.0,1.0,2.0
2025-26,401810673,2026-02-22,ATL,4280151,Corey Kispert,corey kispert,13,9,0,0,0,0,1,4.0,5.0,1.0,1.0,0.0,0.0
2025-26,401810673,2026-02-22,ATL,4712863,Mouhamed Gueye,mouhamed gueye,10,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810673,2026-02-22,ATL,5211175,Zaccharie Risacher,zaccharie risacher,20,7,1,0,1,0,2,3.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810673,2026-02-22,ATL,3146557,Jock Landale,jock landale,16,17,6,1,1,1,1,6.0,11.0,3.0,3.0,2.0,2.0
2025-26,401810673,2026-02-22,ATL,3137259,Gabe Vincent,gabe vincent,11,3,1,3,1,0,1,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,3913176,Brandon Ingram,brandon ingram,31,22,2,6,0,2,2,8.0,17.0,2.0,6.0,4.0,6.0
2025-26,401810674,2026-02-22,TOR,4395625,RJ Barrett,rj barrett,27,7,6,3,2,0,1,2.0,10.0,0.0,3.0,3.0,4.0
2025-26,401810674,2026-02-22,TOR,3134908,Jakob Poeltl,jakob poeltl,26,6,8,2,2,0,0,3.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,4395724,Immanuel Quickley,immanuel quickley,31,32,3,9,1,0,1,11.0,19.0,5.0,11.0,5.0,5.0
2025-26,401810674,2026-02-22,TOR,4684272,Ja'Kobe Walter,ja kobe walter,30,9,6,3,0,0,0,3.0,10.0,3.0,8.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,4278580,Sandro Mamukelashvili,sandro mamukelashvili,23,15,4,4,1,0,0,6.0,12.0,3.0,8.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,4431684,Trayce Jackson-Davis,trayce jackson davis,3,2,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,4431893,Jamison Battle,jamison battle,9,5,3,0,0,0,0,2.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,5093267,Collin Murray-Boyles,collin murray boyles,20,8,4,0,2,0,1,3.0,4.0,0.0,1.0,2.0,4.0
2025-26,401810674,2026-02-22,TOR,4023,Garrett Temple,garrett temple,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810674,2026-02-22,TOR,4432241,Jamal Shead,jamal shead,23,12,6,6,2,0,0,4.0,9.0,2.0,6.0,2.0,2.0
2025-26,401810674,2026-02-22,TOR,5106258,Gradey Dick,gradey dick,16,4,2,1,1,0,1,1.0,6.0,0.0,2.0,2.0,2.0
2025-26,401810674,2026-02-22,MIL,3134907,Kyle Kuzma,kyle kuzma,18,3,4,1,0,0,1,1.0,3.0,0.0,2.0,1.0,2.0
2025-26,401810674,2026-02-22,MIL,3133628,Myles Turner,myles turner,25,14,4,1,0,2,2,6.0,11.0,2.0,7.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4397140,Kevin Porter Jr.,kevin porter,31,21,2,10,3,0,1,8.0,11.0,1.0,1.0,4.0,6.0
2025-26,401810674,2026-02-22,MIL,4397475,AJ Green,aj green,26,3,1,1,0,0,0,1.0,6.0,1.0,4.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4591725,Ryan Rollins,ryan rollins,33,21,9,1,1,1,5,6.0,17.0,4.0,7.0,5.0,6.0
2025-26,401810674,2026-02-22,MIL,3064482,Bobby Portis,bobby portis,18,6,7,1,0,0,0,3.0,8.0,0.0,1.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,3102533,Thanasis Antetokounmpo,thanasis antetokounmpo,4,3,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0
2025-26,401810674,2026-02-22,MIL,4397233,Pete Nance,pete nance,5,0,0,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4997526,Ousmane Dieng,ousmane dieng,15,0,5,0,0,0,3,0.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4277922,Jericho Sims,jericho sims,24,4,7,2,0,1,2,2.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,2999547,Gary Harris,gary harris,7,2,0,0,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4277843,Gary Trent Jr.,gary trent,7,0,0,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810674,2026-02-22,MIL,4432174,Cam Thomas,cam thomas,21,15,3,1,0,0,2,5.0,9.0,1.0,2.0,4.0,4.0
2025-26,401810674,2026-02-22,MIL,4432190,Andre Jackson Jr.,andre jackson,7,2,3,0,0,0,1,1.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810675,2026-02-22,DEN,3138196,Cameron Johnson,cameron johnson,38,9,3,2,0,0,0,1.0,7.0,0.0,4.0,7.0,7.0
2025-26,401810675,2026-02-22,DEN,3112335,Nikola Jokic,nikola jokic,36,35,20,12,3,2,5,11.0,21.0,3.0,4.0,10.0,11.0
2025-26,401810675,2026-02-22,DEN,3936299,Jamal Murray,jamal murray,33,21,2,2,1,0,5,9.0,17.0,1.0,6.0,2.0,3.0
2025-26,401810675,2026-02-22,DEN,4431767,Christian Braun,christian braun,35,18,5,2,2,0,3,7.0,11.0,1.0,4.0,3.0,4.0
2025-26,401810675,2026-02-22,DEN,4432181,Julian Strawther,julian strawther,18,6,3,2,1,1,0,2.0,7.0,0.0,3.0,2.0,2.0
2025-26,401810675,2026-02-22,DEN,4592427,Spencer Jones,spencer jones,13,2,2,1,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810675,2026-02-22,DEN,6477,Jonas Valanciunas,jonas valanciunas,12,6,3,2,1,0,0,3.0,7.0,0.0,0.0,0.0,0.0
2025-26,401810675,2026-02-22,DEN,2528210,Tim Hardaway Jr.,tim hardaway,25,8,1,0,1,0,2,3.0,9.0,1.0,6.0,1.0,2.0
2025-26,401810675,2026-02-22,DEN,4065670,Bruce Brown,bruce brown,29,12,5,2,3,0,2,5.0,10.0,2.0,3.0,0.0,0.0
2025-26,401810675,2026-02-22,GS,4997536,Gui Santos,gui santos,28,17,5,7,1,0,2,6.0,7.0,2.0,3.0,3.0,4.0
2025-26,401810675,2026-02-22,GS,3213,Al Horford,al horford,27,22,1,7,3,2,2,8.0,11.0,6.0,7.0,0.0,0.0
2025-26,401810675,2026-02-22,GS,4066436,De'Anthony Melton,de anthony melton,25,20,4,2,4,0,0,7.0,18.0,2.0,10.0,4.0,4.0
2025-26,401810675,2026-02-22,GS,4432171,Moses Moody,moses moody,35,23,7,5,1,0,2,9.0,16.0,4.0,9.0,1.0,1.0
2025-26,401810675,2026-02-22,GS,4592714,Pat Spencer,pat spencer,19,2,0,5,1,0,2,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810675,2026-02-22,GS,4593016,Quinten Post,quinten post,21,0,7,4,0,0,1,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810675,2026-02-22,GS,3134903,Gary Payton II,gary payton,19,15,3,0,2,0,3,6.0,11.0,3.0,8.0,0.0,0.0
2025-26,401810675,2026-02-22,GS,4709138,Brandin Podziemski,brandin podziemski,37,18,15,9,1,0,3,7.0,16.0,3.0,7.0,1.0,1.0
2025-26,401810675,2026-02-22,GS,4897262,Will Richard,will richard,30,11,2,3,1,0,0,4.0,9.0,1.0,4.0,2.0,2.0
2025-26,401810676,2026-02-22,DAL,6609,Khris Middleton,khris middleton,30,25,7,7,1,0,2,11.0,15.0,3.0,5.0,0.0,0.0
2025-26,401810676,2026-02-22,DAL,4278049,Daniel Gafford,daniel gafford,22,8,6,2,1,0,0,3.0,7.0,0.0,0.0,2.0,4.0
2025-26,401810676,2026-02-22,DAL,4278078,P.J. Washington,p j washington,37,23,9,2,1,1,1,8.0,14.0,1.0,4.0,6.0,8.0
2025-26,401810676,2026-02-22,DAL,4278594,Naji Marshall,naji marshall,26,17,2,2,1,0,2,7.0,10.0,0.0,1.0,3.0,6.0
2025-26,401810676,2026-02-22,DAL,4432582,Max Christie,max christie,31,16,2,4,0,0,3,6.0,11.0,2.0,4.0,2.0,2.0
2025-26,401810676,2026-02-22,DAL,3138160,Caleb Martin,caleb martin,18,7,4,1,1,0,1,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810676,2026-02-22,DAL,4277848,Marvin Bagley III,marvin bagley,26,12,11,1,1,0,0,5.0,9.0,0.0,0.0,2.0,4.0
2025-26,401810676,2026-02-22,DAL,6475,Klay Thompson,klay thompson,19,9,3,0,1,0,0,3.0,11.0,3.0,7.0,0.0,0.0
2025-26,401810676,2026-02-22,DAL,3135046,Tyus Jones,tyus jones,12,2,0,3,0,0,0,1.0,4.0,0.0,2.0,0.0,0.0
